,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1707952425000,18394.95,18640.066666659997,17820.18333333,18359.733333329998,17740.233333329998,,,
1707952430000,18370.46666666,18616.33333333,17797.13333333,18228.68333333,17786.28333333,,,
1707952435000,18892.35,18375.03333333,17726.3,18159.266666659998,17799.65,,,
1707952440000,19463.16666666,18860.36666666,18180.483333329998,18591.75,18242.766666659998,,,
1707952445000,19140.33333333,19340.15,18693.483333329998,19143.43333333,18641.6,,,
1707952450000,18326.21666666,19030.6,18407.75,18868.08333333,18350.55,,,
1707952455000,18517.483333329998,18528.68333333,17982.36666666,18546.0,17773.15,,,
1707952460000,18307.4,18745.983333329998,18202.36666666,18641.566666659997,18062.2,,,
1707952465000,18531.46666666,18376.016666659998,17766.016666659998,18187.516666659998,17772.3,,,
1707952470000,18321.766666659998,18601.0,17983.03333333,18440.65,17940.3,,,
1707952475000,18696.016666659998,18577.7,17963.93333333,18379.766666659998,17965.983333329998,,,
1707952480000,18470.66666666,18672.35,18053.066666659997,18473.71666666,18054.71666666,,,
1707952485000,18413.25,18480.61666666,17942.21666666,18284.2,18080.88333333,,,
1707952490000,18470.16666666,18658.25,18053.43333333,18278.83333333,18052.483333329998,,,
1707952495000,18173.4,18517.516666659998,17957.78333333,18346.68333333,17921.86666666,,,
1707952500000,18101.483333329998,18288.066666659997,17690.36666666,18059.95,17684.733333329998,,,
1707952505000,18388.13333333,18173.5,17573.5,17954.46666666,17568.91666666,,,
1707952510000,18314.8,18411.566666659997,17796.28333333,18023.45,17807.233333329998,,,
1707952515000,18204.21666666,18336.766666659998,17722.8,18149.566666659997,17744.71666666,,,
1707952520000,18095.7,18112.733333329998,17511.1,17923.68333333,17518.516666659998,,,
1707952525000,17978.15,18115.85,17514.316666659997,17928.6,17522.33333333,,,
1707952530000,17973.28333333,18108.983333329998,17505.4,17917.18333333,17516.58333333,,,
1707952535000,17627.8,17803.733333329998,17205.46666666,17617.066666659997,17422.9,,,
1707952540000,17574.53333333,17684.91666666,17083.233333329998,17630.46666666,17233.38333333,,,
1707952545000,17422.35,17667.6,17097.75,17564.5,16961.75,,,
1707952550000,17467.11666666,17256.33333333,16864.96666666,17393.41666666,16874.38333333,,,
1707952555000,17555.88333333,17788.93333333,17017.86666666,17525.71666666,17099.3,,,
1707952560000,17963.45,17690.05,17127.08333333,17478.1,17063.816666659997,,,
1707952565000,17554.266666659998,17926.86666666,17246.733333329998,17586.36666666,17480.066666659997,,,
1707952570000,,17664.46666666,17071.83333333,17603.28333333,17122.83333333,,,
1707952575000,,,,,,,,
1707952620000,0.0,0.0,0.0,,0.0,0.0,,
1707952625000,0.0,0.0,0.0,0.0,0.0,0.0,,
1707952630000,0.5,0.666666666666,0.833333333333,0.9,0.65,0.716666666666,,
1707952635000,62.8166666667,214.0,216.4,222.25,211.95,215.15,,
1707952640000,1060.1166666666,1060.85,1061.3,1037.2333333333,1007.5166666666,1019.05,,
1707952645000,1851.2833333332999,1897.15,1904.9,1911.1833333332997,1815.0333333332999,1833.5166666666,,
1707952650000,3085.05,3029.9,3041.45,3041.9166666665997,2939.6166666665995,2971.9166666665997,,
1707952655000,3705.58333333,3784.26666667,3802.0,3904.23333333,3686.08333333,3748.71666667,,
1707952660000,5547.41666667,5427.96666667,5446.91666667,5550.18333333,5261.61666667,5329.86666667,,
1707952665000,6175.71666667,6241.133333329999,6266.66666667,6438.933333329999,6077.616666670001,6180.883333329999,,
