Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
2465,18274.68333333,18310.91666666,18308.36666666,18309.96666666,18311.983333329998,18311.516666659998,971.0,750.0,733.0,731.0,729.0,733.0,86.0,1381.0,333.0,6
2470,18299.483333329998,18341.4,18346.65,18343.93333333,18326.483333329998,18349.11666666,974.0,751.0,734.0,731.0,729.0,735.0,88.0,1381.0,389.0,6
2475,18294.65,18325.13333333,18311.816666659997,18313.63333333,18313.91666666,18314.15,975.0,750.0,731.0,731.0,729.0,733.0,93.0,1381.0,228.0,6
2480,18237.93333333,18238.2,18286.65,18238.4,18248.88333333,18230.9,974.0,747.0,726.0,725.0,726.0,730.0,98.0,1381.0,354.0,6
2485,18262.38333333,18230.13333333,18229.91666666,18228.61666666,18242.83333333,18229.816666659997,975.0,748.0,721.0,724.0,726.0,724.0,119.0,1381.0,177.0,6
2490,18230.68333333,18179.38333333,18151.066666659997,18160.68333333,18172.16666666,18152.21666666,972.0,742.0,717.0,722.0,723.0,719.0,107.0,1381.0,379.0,6
2495,18241.53333333,18243.18333333,18241.38333333,18241.38333333,18239.0,18242.4,973.0,745.0,722.0,722.0,725.0,723.0,103.0,1381.0,334.0,6
2500,18410.016666659998,18362.65,18365.6,18362.6,18363.11666666,18368.41666666,969.0,756.0,728.0,734.0,736.0,732.0,94.0,1381.0,379.0,6
2505,18529.28333333,18508.9,18526.28333333,18523.816666659997,18525.91666666,18523.71666666,970.0,762.0,734.0,740.0,741.0,739.0,96.0,1381.0,132.0,6
2510,18507.96666666,18434.83333333,18437.91666666,18439.1,18438.05,18437.6,968.0,758.0,730.0,737.0,737.0,736.0,95.0,1381.0,31.0,6
2515,18495.85,18502.0,18541.41666666,18537.733333329998,18526.36666666,18545.483333329998,968.0,763.0,736.0,743.0,741.0,740.0,102.0,1381.0,234.0,6
2520,18409.016666659998,18335.88333333,18308.2,18322.1,18327.88333333,18314.35,966.0,753.0,728.0,734.0,734.0,731.0,96.0,1381.0,164.0,6
2525,18411.85,18397.816666659997,18393.21666666,18398.6,18412.11666666,18389.4,966.0,756.0,730.0,737.0,737.0,737.0,99.0,1381.0,245.0,6
2530,18431.75,18481.066666659997,18481.816666659997,18481.61666666,18482.11666666,18481.066666659997,969.0,759.0,732.0,739.0,739.0,741.0,109.0,1381.0,393.0,6
2535,18482.016666659998,18479.0,18475.71666666,18474.483333329998,18475.46666666,18476.4,971.0,759.0,732.0,740.0,739.0,741.0,111.0,1381.0,381.0,6
2540,18505.516666659998,18499.13333333,18498.266666659998,18498.25,18503.03333333,18498.53333333,974.0,761.0,730.0,741.0,740.0,742.0,114.0,1381.0,329.0,6
2545,18388.2,18443.21666666,18444.91666666,18452.61666666,18467.5,18443.91666666,974.0,758.0,728.0,738.0,738.0,739.0,116.0,1381.0,364.0,6
2550,18378.25,18426.266666659998,18434.16666666,18426.35,18411.05,18432.86666666,978.0,759.0,726.0,737.0,735.0,738.0,129.0,1381.0,297.0,6
2555,18391.0,18398.68333333,18430.46666666,18421.28333333,18411.2,18424.71666666,974.0,757.0,726.0,738.0,736.0,738.0,123.0,1381.0,443.0,6
2560,18447.86666666,18478.61666666,18481.53333333,18480.483333329998,18479.6,18479.05,976.0,753.0,735.0,734.0,732.0,737.0,123.0,1381.0,100.0,6
2565,18476.1,18480.28333333,18497.4,18497.0,18496.78333333,18495.63333333,977.0,754.0,735.0,735.0,734.0,745.0,129.0,1381.0,31.0,6
2570,18411.766666659998,18412.816666659997,18434.5,18436.05,18435.516666659998,18435.3,969.0,756.0,731.0,732.0,732.0,743.0,128.0,1381.0,160.0,6
2575,18386.43333333,18417.78333333,18378.066666659997,18376.16666666,18377.13333333,18376.96666666,973.0,756.0,728.0,728.0,730.0,740.0,130.0,1381.0,158.0,6
2580,18283.93333333,18277.6,18315.55,18315.566666659997,18311.05,18307.86666666,974.0,752.0,725.0,727.0,728.0,739.0,136.0,1381.0,129.0,6
2585,18241.03333333,18209.68333333,18207.85,18246.45,18245.2,18238.58333333,969.0,749.0,726.0,725.0,724.0,736.0,126.0,1381.0,226.0,6
2590,18267.233333329998,18176.066666659997,18184.6,18183.11666666,18184.96666666,18183.566666659997,968.0,748.0,726.0,726.0,724.0,733.0,116.0,1381.0,163.0,6
2595,18162.16666666,18217.816666659997,18224.766666659998,18232.11666666,18233.15,18221.18333333,966.0,750.0,727.0,727.0,726.0,735.0,117.0,1381.0,186.0,6
