,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1708189505000,14495.43333333,14837.866666659998,14499.48333333,14566.43333333,14094.633333329999
1708189510000,14819.93333333,14739.283333329999,14356.4,14478.383333329999,13982.18333333
1708189515000,16121.31666666,15859.4,15693.716666659999,15873.45,15271.93333333
1708189520000,15790.4,15586.8,15348.65,15458.5,14917.2
1708189525000,15197.16666666,15786.43333333,15550.516666659998,15619.016666659998,15115.2
1708189530000,15979.66666666,16251.81666666,15925.25,16020.516666659998,15480.6
1708189535000,16379.6,16239.43333333,16013.533333329999,16172.05,15612.18333333
1708189540000,15659.73333333,15500.98333333,15128.716666659999,15349.31666666,14701.56666666
1708189545000,15533.23333333,16438.88333333,16029.58333333,16018.25,15545.25
1708189550000,16178.91666666,16230.116666659998,15906.95,16002.33333333,15464.633333329999
1708189555000,15737.633333329999,15912.4,15589.0,15686.66666666,15155.883333329999
1708189560000,16755.16666666,16671.266666659998,16357.73333333,16501.08333333,15896.2
1708189565000,17390.65,17483.68333333,17128.483333329998,17215.21666666,16636.36666666
1708189570000,17436.33333333,17676.1,17293.43333333,17409.816666659997,16771.68333333
1708189575000,16495.58333333,17135.36666666,16634.86666666,16645.55,16154.616666659998
1708189580000,16669.28333333,17256.25,16830.266666659998,16908.1,16361.91666666
1708189585000,17320.13333333,16963.13333333,16598.1,16729.18333333,16154.633333329999
1708189590000,16682.03333333,16612.016666659998,16297.65,16461.18333333,15902.283333329999
1708189595000,16158.66666666,16638.766666659998,16280.0,16240.55,15778.56666666
1708189600000,16663.18333333,17334.18333333,16906.53333333,16869.5,16432.83333333
1708189605000,17330.15,16828.066666659997,16646.983333329998,16902.18333333,16182.033333329999
1708189610000,16400.93333333,16460.016666659998,16125.116666659998,16219.3,15674.8
1708189615000,16801.28333333,17022.05,16683.86666666,16736.9,16181.3
1708189620000,15906.43333333,16352.116666659998,15955.75,15915.73333333,15507.283333329999
1708189625000,15080.56666666,15172.4,14837.3,14941.883333329999,14405.31666666
1708189630000,15009.91666666,15319.15,15136.966666659999,15098.016666659998,14704.33333333
1708189635000,16035.0,15836.98333333,15757.3,15848.66666666,15314.06666666
1708189640000,17157.28333333,16620.05,16492.316666659997,16713.88333333,16077.45
1708189645000,16293.98333333,16884.11666666,16334.41666666,16394.1,15854.766666659998
1708189650000,16843.1,17329.25,16969.85,16991.96666666,16435.91666666
1708189655000,17122.05,17004.016666659998,16753.33333333,16960.96666666,16313.466666659999
1708189660000,16413.733333329998,16325.83333333,16003.91666666,16119.766666659998,15552.18333333
1708189665000,15981.33333333,16642.21666666,16154.766666659998,16088.7,15700.533333329999
1708189670000,16923.266666659998,17224.233333329998,16879.95,16978.36666666,16404.91666666
1708189675000,16371.6,16527.65,16199.98333333,16323.966666659999,15772.716666659999
1708189680000,18021.83333333,17976.816666659997,17681.58333333,17922.11666666,17188.96666666
1708189685000,18349.35,18797.75,18439.11666666,18566.2,17895.18333333
1708189690000,18029.46666666,18095.53333333,17638.08333333,17911.75,17152.93333333
1708189695000,17829.8,17973.816666659997,17626.816666659997,17756.25,17136.6
1708189700000,17185.43333333,17562.4,17201.35,17194.86666666,16690.36666666
1708189705000,17236.88333333,17339.16666666,16992.45,17091.25,16514.35
1708189710000,17024.91666666,17219.6,16957.0,17167.35,16393.1
1708189715000,17054.766666659998,17565.9,17092.6,17127.08333333,16577.5
1708189720000,18013.53333333,18494.85,18126.83333333,18213.41666666,17619.41666666
1708189725000,18094.25,17863.45,17628.2,17835.61666666,17146.45
1708189730000,17228.13333333,17444.35,17093.6,17192.266666659998,16613.733333329998
1708189735000,17795.78333333,17997.316666659997,17633.38333333,17742.61666666,17141.58333333
1708189740000,16036.783333329999,16473.36666666,16196.48333333,16172.55,15732.1
1708189745000,16201.4,16431.3,16016.08333333,16033.58333333,15607.25
1708189750000,15979.966666659999,16307.43333333,15968.2,15946.9,15545.266666659998
1708189755000,15955.65,16262.55,15854.75,15987.06666666,15405.266666659998
1708189760000,16850.46666666,17157.36666666,16804.066666659997,16944.316666659997,16372.81666666
1708189765000,17791.566666659997,17904.766666659998,17616.2,17780.46666666,17127.46666666
1708189770000,17585.2,17803.63333333,17368.566666659997,17347.05,16947.46666666
1708189775000,17609.45,17832.5,17466.68333333,17543.86666666,16970.78333333
1708189780000,17517.03333333,17292.25,17138.65,17380.0,16669.58333333
1708189785000,17278.733333329998,17467.03333333,17003.66666666,17085.733333329998,16521.85
1708189790000,17488.43333333,17895.85,17537.93333333,17640.316666659997,17046.43333333
1708189795000,17655.3,17873.1,17511.45,17611.86666666,17022.266666659998
1708189800000,18733.983333329998,18414.71666666,18017.8,18146.35,17527.566666659997
1708189805000,18834.9,18855.58333333,18589.28333333,18740.95,18039.86666666
1708189810000,19224.0,19179.066666659997,18848.6,19031.86666666,18330.68333333
1708189815000,19389.1,19482.13333333,19103.11666666,19231.38333333,18595.983333329998
1708189820000,19263.18333333,19666.71666666,19231.8,19381.65,18639.25
1708189825000,18946.93333333,18927.733333329998,18592.816666659997,18782.28333333,18073.53333333
1708189830000,18942.58333333,18801.483333329998,18414.0,18541.6,17914.316666659997
1708189835000,18442.16666666,18812.36666666,18502.2,18619.68333333,17991.18333333
1708189840000,18358.13333333,18992.15,18417.91666666,18384.7,17887.25
1708189845000,18837.983333329998,19256.233333329998,18988.6,19084.63333333,18473.03333333
1708189850000,18949.96666666,18423.95,18151.25,18349.45,17673.03333333
1708189855000,18276.766666659998,18722.1,18351.55,18461.41666666,17834.516666659998
1708189860000,17828.266666659998,18002.85,17788.53333333,17937.05,17325.15
1708189865000,17349.46666666,17469.28333333,17152.016666659998,17241.63333333,16667.266666659998
1708189870000,17358.2,17647.03333333,17344.71666666,17405.95,16847.36666666
1708189875000,17373.816666659997,17630.61666666,17226.816666659997,17403.68333333,16708.816666659997
1708189880000,17508.68333333,17505.483333329998,17171.65,17295.13333333,16681.766666659998
1708189885000,18589.11666666,18639.233333329998,18257.0,18369.66666666,17743.58333333
1708189890000,18254.233333329998,19034.2,18652.21666666,18761.58333333,18130.08333333
1708189895000,18796.016666659998,18855.93333333,18415.516666659998,18524.0,17898.233333329998
1708189900000,18865.08333333,19076.83333333,18695.93333333,18805.38333333,18161.86666666
1708189905000,18974.88333333,18983.1,18535.5,18642.46666666,17990.91666666
1708189910000,18893.18333333,19198.91666666,18717.45,18800.91666666,18160.58333333
1708189915000,18910.35,19129.96666666,18745.03333333,18855.983333329998,18219.33333333
1708189920000,18593.566666659997,19136.88333333,18626.983333329998,18647.7,18058.6
1708189925000,18685.65,19237.88333333,18812.83333333,18840.1,18260.766666659998
1708189930000,19322.45,19402.983333329998,19003.2,19139.08333333,18476.566666659997
1708189935000,19436.18333333,19675.8,19187.5,19235.36666666,18664.03333333
1708189940000,19589.75,19785.46666666,19359.18333333,19377.86666666,18811.11666666
1708189945000,19708.95,20068.483333329998,19622.95,19618.08333333,19073.28333333
1708189950000,19999.516666659998,20140.95,19742.21666666,19853.766666659998,19186.516666659998
1708189955000,19844.1,20061.43333333,19663.33333333,19775.566666659997,19112.11666666
1708189960000,19905.316666659997,20150.5,19746.88333333,19861.3,19205.11666666
1708189965000,19793.38333333,20015.18333333,19788.3,19881.05,19249.25
1708189970000,19946.63333333,20143.63333333,19830.5,19994.36666666,19281.61666666
1708189975000,20012.13333333,20002.5,19824.266666659998,19871.18333333,19157.36666666
1708189980000,19631.36666666,20095.03333333,19611.18333333,19726.11666666,19061.483333329998
1708189985000,20196.4,19907.016666659998,19504.88333333,19770.45,18970.233333329998
1708189990000,19288.88333333,19698.766666659998,19251.316666659997,19313.66666666,18678.41666666
1708189995000,19646.9,19729.41666666,19524.983333329998,19543.483333329998,18966.88333333
1708190000000,19219.41666666,19659.11666666,19184.483333329998,19324.733333329998,18651.2
1708190005000,19128.58333333,19497.516666659998,19153.33333333,19372.65,18619.96666666
1708190010000,20326.8,19785.16666666,19625.66666666,19741.0,19075.08333333
1708190015000,20071.55,20311.88333333,20125.566666659997,20244.35,19560.65
1708190020000,20005.46666666,20230.316666659997,19826.28333333,19943.46666666,19267.316666659997
1708190025000,20163.066666659997,20323.88333333,19839.88333333,19930.516666659998,19258.5
1708190030000,19994.18333333,20267.516666659998,19775.18333333,19786.233333329998,19210.65
1708190035000,20123.28333333,20384.11666666,19758.96666666,19941.983333329998,19315.35
1708190040000,20230.11666666,20430.88333333,19997.61666666,20118.71666666,19434.55
1708190045000,19895.91666666,20287.85,19895.65,19870.9,19316.8
1708190050000,19747.95,19906.15,19462.516666659998,19542.816666659997,18920.55
1708190055000,19265.5,19302.5,18909.016666659998,19081.983333329998,18378.88333333
1708190060000,19348.13333333,19198.05,18857.1,19045.11666666,18333.6
1708190065000,19409.566666659997,19494.983333329998,19166.11666666,19150.766666659998,18615.21666666
1708190070000,20425.63333333,20597.15,20090.95,20356.9,19540.11666666
1708190075000,20598.05,20564.8,19933.066666659997,20048.83333333,19371.2
1708190080000,20090.05,20314.316666659997,19907.7,20030.21666666,19360.816666659997
1708190085000,19935.45,20709.766666659998,20143.28333333,20237.5,19579.55
1708190090000,20698.43333333,20810.66666666,20553.35,20713.566666659997,19974.75
1708190095000,20366.066666659997,20419.33333333,20011.4,20127.1,19447.28333333
1708190100000,20353.566666659997,20255.35,20016.86666666,20142.316666659997,19456.16666666
1708190105000,20893.5,21018.1,20600.9,20850.4,20130.18333333
1708190110000,20507.78333333,20980.6,20423.03333333,20521.38333333,19843.43333333
1708190115000,20557.4,20918.41666666,20455.85,20565.08333333,19881.1
1708190120000,20779.4,21078.233333329998,20717.11666666,20720.38333333,20126.1
1708190125000,20652.08333333,20857.2,20423.266666659998,20537.86666666,19848.75
1708190130000,20508.16666666,20894.43333333,20400.95,20543.733333329998,19807.566666659997
1708190135000,20380.4,20875.983333329998,20459.16666666,20575.41666666,19885.03333333
1708190140000,20856.38333333,21130.2,20709.0,20819.43333333,20112.93333333
1708190145000,20933.5,20618.58333333,20348.066666659997,20510.78333333,19784.18333333
1708190150000,20429.45,20534.33333333,20097.33333333,20252.85,19546.53333333
1708190155000,20673.6,20981.733333329998,20636.13333333,20755.733333329998,20056.03333333
1708190160000,21035.53333333,21157.88333333,20712.33333333,20863.03333333,20125.566666659997
1708190165000,21054.13333333,21395.93333333,20932.68333333,20932.266666659998,20268.38333333
1708190170000,21139.1,21173.4,20751.21666666,20970.066666659997,20165.566666659997
1708190175000,20989.35,21126.3,20754.6,20885.41666666,20188.016666659998
1708190180000,20877.43333333,21206.88333333,20720.75,20932.58333333,20146.08333333
1708190185000,21229.95,21359.61666666,20910.33333333,21163.7,20342.95
1708190190000,21249.65,21248.266666659998,20915.88333333,21005.83333333,20349.86666666
1708190195000,21549.53333333,21809.53333333,21373.5,21499.08333333,20772.316666659997
1708190200000,21578.25,21099.18333333,20826.58333333,20996.8,20242.18333333
1708190205000,21003.53333333,21433.66666666,20860.55,20936.88333333,20268.85
1708190210000,20782.816666659997,21716.66666666,21363.46666666,21396.983333329998,20748.1
1708190215000,21588.983333329998,21934.16666666,21403.05,21527.13333333,20801.3
1708190220000,20859.55,21551.483333329998,20974.75,21052.03333333,20387.83333333
1708190225000,20131.66666666,20429.0,20001.35,20223.65,19446.18333333
1708190230000,20639.266666659998,20663.066666659997,20335.566666659997,20363.33333333,19773.5
1708190235000,21149.1,21010.91666666,20630.68333333,20751.53333333,20018.36666666
1708190240000,21753.18333333,21690.7,21345.86666666,21359.15,20738.46666666
1708190245000,22302.25,22513.86666666,22094.1,22145.28333333,21454.066666659997
1708190250000,22373.1,22850.68333333,22329.233333329998,22408.03333333,21704.43333333
1708190255000,22597.71666666,22276.28333333,22047.35,22217.71666666,21444.483333329998
1708190260000,22132.43333333,22437.21666666,21835.88333333,21973.05,21223.86666666
1708190265000,21877.53333333,22488.516666659998,22253.28333333,22382.233333329998,21628.516666659998
1708190270000,22525.78333333,22760.95,22100.1,22205.15,21482.78333333
1708190275000,22281.566666659997,22522.8,22118.58333333,22248.78333333,21499.7
1708190280000,22414.15,22625.4,22192.36666666,22334.78333333,21469.36666666
1708190285000,21390.15,21635.9,21215.4,21291.4,20603.86666666
1708190290000,21368.816666659997,21700.33333333,21292.35,21441.08333333,20689.7
1708190295000,21151.66666666,21810.316666659997,21250.53333333,21368.983333329998,20663.816666659997
1708190300000,20497.0,21169.7,20643.21666666,20921.93333333,20098.816666659997
1708190305000,20263.53333333,20502.066666659997,20087.15,20298.016666659998,19568.78333333
1708190310000,19926.03333333,20157.2,19701.88333333,19886.41666666,19162.25
1708190315000,20906.08333333,21101.5,20678.8,20862.016666659998,20099.816666659997
1708190320000,21279.7,22196.13333333,21747.9,21819.45,21139.75
1708190325000,22283.816666659997,22520.43333333,21863.05,21981.96666666,21246.65
1708190330000,22306.85,22149.45,21788.36666666,21971.45,21183.7
1708190335000,21209.86666666,21662.5,21196.2,21319.36666666,20603.233333329998
1708190340000,22031.33333333,22340.95,21870.1,21986.05,21360.7
1708190345000,20733.9,21872.35,21293.15,21334.9,20687.45
1708190350000,20612.25,20857.4,20481.95,20618.816666659997,19910.83333333
1708190355000,20801.816666659997,20737.16666666,20322.016666659998,20447.55,19755.05
1708190360000,20868.1,20531.0,20169.2,20217.86666666,19589.8
1708190365000,20565.016666659998,21070.21666666,20661.11666666,20733.5,20067.86666666
1708190370000,21285.983333329998,21053.45,20860.08333333,20900.21666666,20239.96666666
1708190375000,21877.266666659998,21934.46666666,21433.13333333,21563.0,20812.066666659997
1708190380000,23151.16666666,22716.766666659998,22377.566666659997,22590.733333329998,21752.58333333
1708190385000,22989.28333333,22239.83333333,22036.33333333,22231.4,21420.816666659997
1708190390000,21737.766666659998,22542.816666659997,21997.21666666,22094.66666666,21374.38333333
1708190395000,22899.733333329998,22970.36666666,22514.766666659998,22631.53333333,21873.516666659998
1708190400000,22126.86666666,22395.38333333,21947.93333333,22079.5,21332.16666666
1708190405000,23256.066666659997,22648.2,22198.13333333,22401.816666659997,21575.36666666
1708190410000,23921.66666666,23997.53333333,23511.71666666,23655.683333330002,22849.46666666
1708190415000,23263.2,23868.1,23382.766666659998,23491.4,22729.05
1708190420000,23372.816666659997,23576.91666666,23124.083333330003,23323.98333333,22481.03333333
1708190425000,23427.333333330003,23381.15,22939.85,23096.73333333,22278.75
1708190430000,23017.78333333,23677.9,23090.03333333,23175.16666666,22446.68333333
1708190435000,22326.28333333,22928.233333329998,22450.6,22523.03333333,21831.5
1708190440000,22386.93333333,22738.233333329998,22323.25,22372.816666659997,21698.566666659997
1708190445000,22522.5,23828.73333333,23088.91666666,23171.133333330003,22444.86666666
1708190450000,23429.03333333,23050.9,22689.483333329998,22877.05,22049.0
1708190455000,22499.05,22720.65,22345.0,22418.316666659997,21661.93333333
1708190460000,22664.83333333,22897.316666659997,22451.91666666,22567.016666659998,21807.16666666
1708190465000,23265.9,23412.183333330002,22952.63333333,23174.55,22307.45
1708190470000,23472.96666666,23658.41666666,23251.05,23469.0,22648.61666666
1708190475000,23161.86666666,23178.5,22811.316666659997,22944.21666666,22171.28333333
1708190480000,22889.65,23205.883333330003,22793.066666659997,22885.53333333,22136.78333333
1708190485000,23153.516666659998,23302.0,22798.05,22857.83333333,22147.66666666
1708190490000,22941.16666666,23298.96666666,22754.7,22972.6,22127.483333329998
1708190495000,23334.633333330003,23496.316666659997,23011.35,23179.36666666,22367.9
1708190500000,23053.96666666,23594.016666659998,23202.86666666,23407.4,22547.16666666
1708190505000,22996.13333333,23252.0,22806.16666666,22919.68333333,22156.21666666
1708190510000,23281.066666659997,23938.016666659998,23476.066666659997,23556.65,22820.1
1708190515000,23899.066666659997,23466.633333330003,23057.9,23294.766666659998,22468.1
1708190520000,23704.48333333,23965.0,23714.45,23862.45,23061.016666659998
1708190525000,22311.05,23329.66666666,22852.43333333,23044.45,22417.61666666
1708190530000,21451.5,22034.6,21489.38333333,21551.85,20842.46666666
1708190535000,21558.33333333,22068.21666666,21550.0,21677.66666666,20943.6
1708190540000,21925.78333333,22263.71666666,21737.28333333,21793.38333333,21111.55
1708190545000,21420.516666659998,21908.266666659998,21456.733333329998,21539.28333333,20849.43333333
1708190550000,21530.63333333,21513.46666666,21131.3,21161.9,20525.93333333
1708190555000,21448.28333333,21648.88333333,21261.483333329998,21315.35,20654.733333329998
1708190560000,22009.71666666,21703.66666666,21165.53333333,21283.15,20569.03333333
1708190565000,23080.45,22779.83333333,22476.53333333,22763.16666666,21887.71666666
1708190570000,23223.78333333,23284.4,22705.93333333,22975.266666659998,22196.0
1708190575000,23548.46666666,24545.2,23916.75,24018.45,23250.25
1708190580000,23499.53333333,23791.61666666,23068.3,23212.566666659997,22421.13333333
1708190585000,23982.48333333,23546.7,23186.35,23184.21666666,22363.566666659997
1708190590000,24538.883333330003,24427.85,24093.883333330003,24176.16666666,23419.75
1708190595000,24348.1,24640.883333330003,24133.71666666,24300.683333330002,23448.4
1708190600000,24199.6,24769.383333330003,24331.16666666,24463.1,23676.15
1708190605000,24241.333333330003,24401.55,23937.816666659997,24127.48333333,23269.266666659998
1708190610000,24109.316666659997,24306.766666659998,23871.0,24085.566666659997,23255.516666659998
1708190615000,24377.35,24075.55,23659.36666666,23872.683333330002,22995.61666666
1708190620000,24480.316666659997,25003.833333330003,24468.6,24551.383333330003,23794.66666666
1708190625000,25049.333333330003,24771.816666659997,24373.46666666,24374.516666659998,23649.7
1708190630000,24528.383333330003,24852.016666659998,24352.98333333,24355.883333330003,23542.25
1708190635000,24055.28333333,24339.41666666,23852.583333330003,23991.516666659998,23183.266666659998
1708190640000,24546.41666666,24831.2,24343.78333333,24473.183333330002,23662.0
1708190645000,24782.85,24873.96666666,24374.11666666,24499.566666659997,23697.11666666
1708190650000,24632.7,25105.98333333,24485.03333333,24652.0,23774.78333333
1708190655000,24601.683333330002,24828.816666659997,24307.566666659997,24528.96666666,23634.933333330002
1708190660000,24432.85,24564.066666659997,24033.41666666,24229.2,23337.016666659998
1708190665000,24659.46666666,24945.5,24504.45,24657.45,23843.21666666
1708190670000,24826.816666659997,25074.23333333,24552.1,24751.86666666,23903.66666666
1708190675000,24137.2,24951.183333330002,24367.816666659997,24514.766666659998,23722.433333330002
1708190680000,23733.55,23913.016666659998,23504.95,23689.15,22841.9
1708190685000,23068.333333330003,23753.9,23102.0,23308.36666666,22486.9
1708190690000,24430.48333333,24286.566666659997,23831.133333330003,24103.566666659997,23229.23333333
1708190695000,24135.75,24426.933333330002,23934.15,24075.23333333,23265.46666666
1708190700000,23792.016666659998,24061.133333330003,23579.9,23726.6,22922.96666666
1708190705000,24225.9,24495.85,23993.48333333,24168.61666666,23306.6
1708190710000,24032.21666666,24180.86666666,23681.3,23881.066666659997,23077.91666666
1708190715000,24170.28333333,24312.75,23821.766666659998,23818.383333330003,23154.766666659998
1708190720000,24167.933333330002,24355.46666666,23871.96666666,23980.16666666,23234.816666659997
1708190725000,24245.516666659998,24457.91666666,23896.61666666,24036.23333333,23240.11666666
1708190730000,24774.98333333,24868.23333333,24307.183333330002,24449.45,23555.96666666
1708190735000,25107.833333330003,25156.583333330003,24638.433333330002,24843.633333330003,23996.816666659997
1708190740000,25429.78333333,25387.66666666,24916.266666659998,25046.95,24225.78333333
1708190745000,25862.833333330003,26040.016666659998,25616.95,25757.266666659998,24883.516666659998
1708190750000,25657.316666659997,25628.55,25148.78333333,25185.516666659998,24397.73333333
1708190755000,25841.11666666,25669.61666666,25157.55,25307.78333333,24453.05
1708190760000,25852.48333333,26154.3,25631.516666659998,25773.53333333,24907.133333330003
1708190765000,24704.55,25901.95,25289.96666666,25375.96666666,24625.016666659998
1708190770000,24389.11666666,24713.6,24298.61666666,24410.36666666,23562.683333330002
1708190775000,25249.91666666,25228.85,24776.066666659997,25031.55,24072.71666666
1708190780000,24493.86666666,25101.3,24471.0,24551.61666666,23752.016666659998
1708190785000,24380.71666666,24676.066666659997,24193.53333333,24355.633333330003,23475.55
1708190790000,23940.16666666,24378.73333333,23911.0,24022.85,23264.4
1708190795000,23635.583333330003,24029.73333333,23591.46666666,23629.36666666,22885.41666666
1708190800000,23363.11666666,23603.633333330003,23060.016666659998,23282.91666666,22462.43333333
1708190805000,23625.71666666,23858.383333330003,23348.05,23506.71666666,22718.38333333
1708190810000,24583.71666666,24880.066666659997,24454.55,24617.6,23746.96666666
1708190815000,25931.78333333,26299.45,25766.933333330002,25912.516666659998,25048.21666666
1708190820000,26212.083333330003,26453.15,25924.86666666,26077.21666666,25196.53333333
1708190825000,26022.633333330003,26312.5,25791.15,25885.23333333,25004.583333330003
1708190830000,26298.23333333,26410.7,25771.066666659997,25878.78333333,25073.28333333
1708190835000,26057.933333330002,26541.71666666,25900.016666659998,26140.91666666,25170.133333330003
1708190840000,26054.683333330002,26222.78333333,25684.016666659998,26021.15,25145.25
1708190845000,25839.2,26140.566666659997,25616.46666666,25668.433333330002,24894.65
1708190850000,25939.11666666,26076.25,25508.016666659998,25691.55,24838.86666666
1708190855000,26171.41666666,26450.633333330003,25938.383333330003,26084.433333330002,25178.2
1708190860000,25773.766666659998,26314.016666659998,25773.73333333,25936.1,25050.833333330003
1708190865000,24992.3,25409.95,24907.78333333,24979.75,24186.48333333
1708190870000,24222.21666666,24671.633333330003,24194.61666666,24361.41666666,23556.933333330002
1708190875000,24439.6,24221.65,23820.48333333,24042.433333330002,23184.016666659998
1708190880000,24519.46666666,24703.71666666,24209.36666666,24345.583333330003,23533.15
1708190885000,26519.03333333,25786.28333333,25376.016666659998,25645.55,24706.566666659997
1708190890000,26678.266666659998,27160.9,26670.91666666,26864.46666666,25909.433333330002
1708190895000,26592.566666659997,26927.816666659997,26481.0,26463.833333330003,25786.05
1708190900000,26062.98333333,26702.46666666,26180.0,26139.883333330003,25262.766666659998
1708190905000,25908.066666659997,26383.73333333,25778.6,25998.96666666,25097.8
1708190910000,25470.25,26036.65,25614.9,25739.016666659998,24875.5
1708190915000,25453.11666666,25774.583333330003,25189.41666666,25352.7,24518.71666666
1708190920000,25748.566666659997,25840.11666666,25364.65,25445.066666659997,24591.73333333
1708190925000,26384.36666666,26179.03333333,25623.883333330003,25838.016666659998,24889.48333333
1708190930000,26306.86666666,26376.03333333,25826.61666666,25911.65,25068.433333330002
1708190935000,26351.2,26472.883333330003,26005.41666666,26218.71666666,25304.41666666
1708190940000,26256.65,26602.41666666,26055.46666666,26215.933333330002,25337.55
1708190945000,25243.333333330003,25654.516666659998,25062.98333333,25232.383333330003,24363.03333333
1708190950000,25388.016666659998,25422.73333333,24931.133333330003,25028.683333330002,24236.05
1708190955000,25821.05,25775.066666659997,25319.833333330003,25550.0,24592.66666666
1708190960000,26581.066666659997,26378.316666659997,25747.883333330003,26163.083333330003,25280.96666666
1708190965000,26696.46666666,26615.45,26156.91666666,26364.516666659998,25382.633333330003
1708190970000,27034.66666666,27046.0,26492.383333330003,26503.933333330002,25675.333333330003
1708190975000,27171.433333330002,27296.53333333,26852.7,27032.266666659998,26126.11666666
1708190980000,27122.1,27347.46666666,26811.41666666,26977.16666666,26103.883333330003
1708190985000,26611.66666666,27137.85,26611.61666666,26800.98333333,25880.333333330003
1708190990000,26748.2,27048.2,26505.86666666,26802.266666659998,25817.03333333
1708190995000,26919.516666659998,27059.016666659998,26569.016666659998,26725.6,25856.333333330003
1708191000000,26910.133333330003,27334.05,26800.35,26947.98333333,26034.2
1708191005000,27283.583333330003,27341.55,26802.7,26819.21666666,25993.25
1708191010000,27766.183333330002,27627.03333333,27197.566666659997,27479.016666659998,26498.083333330003
1708191015000,27606.53333333,28062.566666659997,27495.85,27654.28333333,26710.53333333
1708191020000,27602.833333330003,27547.23333333,27098.633333330003,27293.133333330003,26308.933333330002
1708191025000,27810.766666659998,27947.566666659997,27328.78333333,27465.55,26620.85
1708191030000,28144.05,28479.516666659998,27862.66666666,28253.36666666,27219.65
1708191035000,28120.25,28123.73333333,27422.9,27599.61666666,26672.73333333
1708191040000,28245.35,28643.883333330003,28087.833333330003,28294.16666666,27309.433333330002
1708191045000,28512.333333330003,28533.78333333,28065.91666666,28241.16666666,27267.73333333
1708191050000,28535.4,29005.016666659998,28426.86666666,28565.65,27636.03333333
1708191055000,28329.78333333,28888.65,28344.883333330003,28363.46666666,27451.03333333
1708191060000,28076.25,28271.23333333,27636.65,27868.36666666,26929.816666659997
1708191065000,27038.78333333,28157.45,27553.933333330002,27718.2,26782.583333330003
1708191070000,26580.066666659997,27181.98333333,26487.75,26511.266666659998,25671.96666666
1708191075000,26542.583333330003,26613.7,26074.85,26108.8,25336.78333333
1708191080000,26234.66666666,26963.96666666,26420.316666659997,26415.266666659998,25523.03333333
1708191085000,26237.3,26690.566666659997,26220.48333333,26361.91666666,25430.48333333
1708191090000,25434.36666666,25842.2,25301.4,25308.833333330003,24444.16666666
1708191095000,25541.11666666,25777.766666659998,25346.083333330003,25496.36666666,24600.183333330002
1708191100000,25193.86666666,25577.45,24981.066666659997,25001.333333330003,24231.46666666
1708191105000,25339.48333333,25665.083333330003,25055.61666666,25207.15,24420.36666666
1708191110000,25337.3,25633.65,25030.833333330003,25164.383333330003,24367.98333333
1708191115000,25762.133333330003,25867.85,25264.583333330003,25420.433333330002,24565.45
1708191120000,26066.083333330003,26396.133333330003,25934.78333333,26016.2,25140.4
1708191125000,28530.3,27713.35,27338.3,27638.833333330003,26648.91666666
1708191130000,28353.28333333,28692.36666666,28180.73333333,28409.066666659997,27440.16666666
1708191135000,28316.266666659998,28726.61666666,28088.9,28304.28333333,27331.433333330002
1708191140000,28299.683333330002,28672.45,28096.36666666,28121.833333330003,27240.21666666
1708191145000,28761.15,28639.816666659997,28068.73333333,28260.633333330003,27349.016666659998
1708191150000,29019.2,29287.21666666,28741.183333330002,28962.66666666,28000.61666666
1708191155000,28922.03333333,29195.266666659998,28585.766666659998,28743.95,27740.6
1708191160000,29359.833333330003,29327.98333333,28750.7,28987.6,27993.1
1708191165000,28567.91666666,29137.75,28505.083333330003,28602.433333330002,27691.566666659997
1708191170000,28957.583333330003,28750.833333330003,28267.45,28389.41666666,27392.066666659997
1708191175000,29062.1,29038.53333333,28502.46666666,28766.816666659997,27701.3
1708191180000,28810.15,29083.66666666,28500.816666659997,28667.15,27700.65
1708191185000,26769.03333333,27788.61666666,27127.11666666,27143.61666666,26291.633333330003
1708191190000,27141.883333330003,27292.933333330002,26687.96666666,26883.98333333,25920.21666666
1708191195000,26830.73333333,27259.55,26752.083333330003,26936.61666666,26026.383333330003
1708191200000,27703.6,27565.316666659997,27249.11666666,27477.2,26485.73333333
1708191205000,26368.883333330003,27265.0,26554.48333333,26579.316666659997,25726.183333330002
1708191210000,26404.71666666,26574.03333333,26017.4,26032.066666659997,25227.78333333
1708191215000,26077.7,26334.9,25780.383333330003,25960.0,25113.98333333
1708191220000,26223.583333330003,26224.316666659997,25800.73333333,25990.28333333,25091.48333333
1708191225000,26782.03333333,26729.6,26341.3,26577.066666659997,25566.41666666
1708191230000,27050.266666659998,27323.516666659998,26802.25,27020.2,26104.66666666
