,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1702977345000,772.0,566.0,612.0,566.0,608.0,608.0,686.0
1702977350000,743.0,557.0,602.0,558.0,598.0,599.0,676.0
1702977355000,710.0,547.0,592.0,549.0,588.0,590.0,665.0
1702977360000,688.0,543.0,581.0,541.0,578.0,578.0,654.0
1702977365000,656.0,543.0,572.0,538.0,569.0,568.0,642.0
1702977370000,639.0,546.0,568.0,539.0,569.0,568.0,639.0
1702977375000,640.0,549.0,571.0,539.0,569.0,568.0,641.0
1702977380000,634.0,551.0,571.0,540.0,569.0,568.0,641.0
1702977385000,633.0,554.0,572.0,539.0,570.0,568.0,641.0
1702977390000,630.0,557.0,571.0,540.0,569.0,567.0,640.0
1702977395000,633.0,559.0,572.0,540.0,570.0,567.0,642.0
1702977400000,646.0,557.0,572.0,535.0,569.0,566.0,642.0
1702977405000,644.0,563.0,568.0,538.0,563.0,563.0,636.0
1702977410000,641.0,567.0,571.0,538.0,566.0,564.0,636.0
1702977415000,640.0,570.0,572.0,536.0,566.0,565.0,639.0
1702977420000,629.0,569.0,572.0,536.0,566.0,566.0,637.0
1702977425000,628.0,569.0,572.0,536.0,566.0,566.0,635.0
1702977430000,626.0,569.0,572.0,535.0,564.0,564.0,633.0
1702977435000,630.0,570.0,570.0,533.0,564.0,564.0,629.0
1702977440000,630.0,,570.0,,562.0,564.0,627.0
