Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 8)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 9)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 10)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 9)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 10)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
2640,12505.0,12497.783333329999,12504.48333333,12500.7,12501.0,12501.283333329999,12500.95,12499.0,,,,725.0,666.0,589.0,589.0,566.0,590.0,570.0,570.0,,,,0.0,1381.0,52.0,8
2645,12502.68333333,12509.366666659998,12511.3,12500.0,12500.866666659998,12498.65,12509.33333333,12497.68333333,,,,724.0,665.0,589.0,587.0,564.0,590.0,569.0,572.0,,,,0.0,1381.0,54.0,8
2650,12501.85,12509.65,12516.65,12499.4,12499.4,12499.366666659998,12499.56666666,12498.66666666,,,,725.0,665.0,589.0,589.0,565.0,594.0,569.0,572.0,,,,0.0,1381.0,53.0,8
2655,12501.466666659999,12498.68333333,12501.23333333,12500.95,12500.93333333,12501.68333333,12503.66666666,12505.716666659999,,,,724.0,667.0,589.0,589.0,567.0,594.0,569.0,572.0,,,,0.0,1381.0,48.0,8
2660,12505.85,12505.133333329999,12501.73333333,12505.0,12502.83333333,12501.75,12504.8,12501.73333333,,,,726.0,667.0,590.0,589.0,568.0,592.0,569.0,568.0,,,,0.0,1381.0,56.0,8
2665,12501.716666659999,12507.15,12501.73333333,12508.3,12494.18333333,12502.8,12488.116666659998,12501.783333329999,,,,725.0,669.0,589.0,588.0,565.0,592.0,566.0,567.0,,,,0.0,1381.0,52.0,8
2670,12495.15,12507.31666666,12505.85,12505.33333333,12503.68333333,12501.65,12503.23333333,12493.68333333,,,,722.0,667.0,589.0,587.0,565.0,592.0,565.0,566.0,,,,0.0,1381.0,49.0,8
2675,12490.2,12498.98333333,12478.7,12497.516666659998,12498.41666666,12494.0,12494.15,12493.35,,,,720.0,664.0,588.0,588.0,565.0,593.0,564.0,565.0,,,,0.0,1381.0,50.0,8
2680,12493.7,12500.83333333,12492.95,12502.58333333,12496.283333329999,12492.633333329999,12494.133333329999,12504.43333333,,,,720.0,665.0,587.0,587.0,566.0,593.0,563.0,566.0,,,,0.0,1381.0,61.0,8
2685,12506.06666666,12498.55,12496.66666666,12497.25,12498.766666659998,12503.16666666,12498.65,12494.9,,,,719.0,666.0,586.0,586.0,566.0,588.0,562.0,566.0,,,,0.0,1381.0,43.0,8
2690,12492.91666666,12497.81666666,12498.81666666,12498.83333333,12499.266666659998,12504.716666659999,12498.866666659998,12500.516666659998,,,,718.0,664.0,586.0,586.0,566.0,586.0,562.0,567.0,,,,0.0,1381.0,53.0,8
2695,12501.366666659998,12500.58333333,12498.633333329999,12499.266666659998,12503.33333333,12497.23333333,12498.58333333,12501.55,,,,717.0,662.0,584.0,584.0,567.0,586.0,562.0,565.0,,,,0.0,1381.0,59.0,8
2700,12500.31666666,12504.716666659999,12500.516666659998,12502.25,12499.016666659998,12504.33333333,12500.23333333,12503.6,,,,717.0,662.0,585.0,584.0,568.0,587.0,561.0,564.0,,,,0.0,1381.0,60.0,8
2705,12502.3,12505.8,12501.31666666,12504.2,12500.06666666,12505.06666666,12500.06666666,12503.58333333,,,,717.0,663.0,585.0,585.0,569.0,587.0,560.0,564.0,,,,0.0,1381.0,51.0,8
2710,12505.16666666,12500.516666659998,12501.33333333,12500.58333333,12500.766666659998,12503.016666659998,12499.25,12501.43333333,,,,715.0,661.0,583.0,584.0,568.0,585.0,560.0,565.0,,,,0.0,1381.0,61.0,8
2715,12504.516666659998,12496.41666666,12505.05,12498.73333333,12500.35,12486.65,12499.75,12502.95,,,,715.0,659.0,582.0,584.0,566.0,583.0,560.0,565.0,,,,0.0,1381.0,49.0,8
2720,12503.4,12501.7,12503.83333333,12501.616666659998,12503.16666666,12500.3,12504.06666666,12500.283333329999,,,,714.0,658.0,583.0,584.0,570.0,583.0,562.0,566.0,,,,0.0,1381.0,57.0,8
2725,12501.383333329999,12497.2,12501.1,12498.4,12504.783333329999,12498.366666659998,12505.4,12498.98333333,,,,716.0,655.0,583.0,584.0,571.0,583.0,564.0,565.0,,,,0.0,1381.0,53.0,8
2730,12499.45,12502.66666666,12498.41666666,12501.783333329999,12502.48333333,12501.133333329999,12501.133333329999,12510.633333329999,,,,717.0,655.0,582.0,583.0,572.0,582.0,565.0,565.0,,,,0.0,1381.0,59.0,8
2735,12512.4,12503.33333333,12513.91666666,12505.58333333,12500.68333333,12505.9,12500.133333329999,12502.7,,,,718.0,657.0,582.0,582.0,572.0,580.0,565.0,566.0,,,,0.0,1381.0,64.0,8
2740,12500.81666666,12496.266666659998,12500.25,12501.81666666,12503.533333329999,12498.98333333,12500.18333333,12495.766666659998,,,,719.0,656.0,581.0,581.0,570.0,580.0,566.0,564.0,,,,0.0,1381.0,54.0,8
2745,12493.41666666,12494.06666666,12500.283333329999,12494.766666659998,12491.16666666,12495.58333333,12486.75,12504.65,,,,718.0,657.0,581.0,581.0,572.0,581.0,568.0,564.0,,,,0.0,1381.0,63.0,8
2750,12508.216666659999,12494.05,12497.6,12493.15,12501.633333329999,12494.16666666,12499.91666666,12497.716666659999,,,,718.0,657.0,582.0,582.0,572.0,581.0,569.0,562.0,,,,0.0,1381.0,47.0,8
2755,12502.41666666,12498.41666666,12497.6,12499.25,12501.06666666,12499.2,12503.15,12500.45,,,,717.0,657.0,584.0,585.0,573.0,581.0,570.0,562.0,,,,0.0,1381.0,60.0,8
2760,12499.68333333,12498.23333333,12499.533333329999,12497.633333329999,12503.466666659999,12500.93333333,12500.0,12503.55,,,,715.0,657.0,585.0,586.0,575.0,581.0,569.0,561.0,,,,0.0,1381.0,57.0,8
2765,12500.8,12497.0,12502.266666659998,12499.98333333,12500.41666666,12507.06666666,12499.033333329999,12507.65,,,,713.0,657.0,588.0,587.0,576.0,580.0,569.0,561.0,,,,0.0,1381.0,53.0,8
2770,12502.06666666,0.0,,12502.83333333,12500.93333333,,12501.1,,,,,714.0,1000.0,,588.0,576.0,,570.0,1000.0,,,,0.0,1381.0,60.0,5
2775,,0.0,0.0,,0.0,0.0,0.0,910.9666666666,,,,,1000.0,1000.0,1000.0,,1000.0,,507.0,,,,,1381.0,438.0,6
2780,769.65,2264.8166666666,959.0,0.0,958.2333333333,897.8333333333,0.0,2330.0,,,,727.0,257.0,534.0,1000.0,548.0,543.0,1000.0,634.0,,,,118.0,1381.0,545.0,8
2785,2268.6333333333,3637.31666667,2390.4,2178.4333333332997,2412.35,2319.1833333332997,2174.7833333332997,3678.5,,,,864.0,505.0,711.0,271.0,698.0,703.0,254.0,668.0,,,,276.0,1381.0,41.0,8
2790,3705.95,4684.73333333,3735.51666667,3578.65,3730.6,3678.51666667,3571.03333333,4722.11666667,,,,863.0,534.0,752.0,511.0,718.0,738.0,496.0,650.0,,,,249.0,1381.0,47.0,8
2795,4739.7,5713.71666667,4780.91666667,4623.65,4775.18333333,4724.3,4616.2,5759.88333333,,,,814.0,544.0,728.0,533.0,695.0,717.0,524.0,644.0,,,,186.0,1381.0,56.0,8
2800,5781.95,6770.58333333,5823.2,5660.96666667,5813.65,5766.8,5658.41666667,6810.633333329999,,,,778.0,548.0,712.0,546.0,684.0,701.0,536.0,637.0,,,,149.0,1381.0,19.0,8
2805,6832.95,7811.31666666,6874.433333329999,6709.9,6858.133333329999,6811.91666666,6707.633333329999,7852.1,,,,746.0,549.0,698.0,554.0,669.0,689.0,543.0,632.0,,,,124.0,1381.0,21.0,8
2810,7874.61666666,8853.45,7915.28333333,7751.683333329999,7900.95,7854.0,7749.5,8895.35,,,,727.0,550.0,689.0,557.0,658.0,681.0,549.0,626.0,,,,106.0,1381.0,23.0,8
2815,8916.2,9895.23333333,8955.5,8794.0,8940.81666666,8895.35,8790.83333333,9935.16666666,,,,715.0,552.0,685.0,561.0,650.0,676.0,551.0,619.0,,,,93.0,1381.0,13.0,8
2820,9958.033333329999,10935.76666666,9996.68333333,9836.46666666,9979.16666666,9935.16666666,9832.36666666,10977.05,,,,704.0,556.0,679.0,564.0,647.0,671.0,555.0,614.0,,,,83.0,1381.0,22.0,8
2825,10994.91666666,11977.16666666,11038.883333329999,10876.68333333,11021.6,10977.65,10873.5,12016.16666666,,,,696.0,556.0,674.0,563.0,645.0,670.0,555.0,608.0,,,,74.0,1381.0,28.0,8
2830,12041.616666659998,13019.65,12082.68333333,11918.58333333,12067.31666666,12020.68333333,11915.533333329999,13058.55,,,,693.0,556.0,672.0,563.0,641.0,668.0,556.0,604.0,,,,67.0,1381.0,25.0,8
2835,13079.25,14059.66666666,13113.716666659999,12961.8,13108.18333333,13061.783333329999,12956.616666659998,13189.4,,,,690.0,557.0,667.0,563.0,640.0,665.0,556.0,608.0,,,,62.0,1381.0,52.0,8
2840,13348.783333329999,12831.06666666,13196.3,14004.283333329999,13185.466666659999,13204.43333333,13998.783333329999,12807.08333333,,,,682.0,580.0,675.0,562.0,645.0,674.0,557.0,590.0,,,,52.0,1381.0,31.0,8
2845,,,,,,12819.616666659998,,,,,,,,,,,655.0,,,,,,,,,1
2850,,,,,,,,,,,,,,,,,,,,,,,,,,0
2875,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1000.0,,,0.0,-1.0,-1.0,8
2880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,0.0,1381.0,63.0,9
2885,725.4666666666,619.0166666666,638.0,696.25,761.4166666666,757.0,630.3,679.5166666666,720.9333333333,,,712.0,356.0,333.0,292.0,359.0,329.0,324.0,336.0,332.0,,,40.0,1381.0,465.0,9
2890,2266.3833333333,2150.0166666666,2173.35,2227.0,2296.1166666666,2286.2333333333,2163.2666666666,2197.05,2236.7666666666,,,856.0,640.0,595.0,601.0,623.0,582.0,594.0,650.0,587.0,,,253.0,1381.0,340.0,9
2895,3811.75,3726.66666667,3736.4,3777.86666667,3840.81666667,3818.9,3727.8,3760.01666667,3773.2,,,904.0,733.0,679.0,699.0,700.0,661.0,703.0,754.0,668.0,,,305.0,1381.0,340.0,9
2900,5399.25,5275.25,5293.68333333,5352.43333333,5429.43333333,5406.76666667,5229.96666667,5324.56666667,5357.55,,,928.0,772.0,718.0,750.0,740.0,702.0,758.0,803.0,720.0,,,326.0,1381.0,400.0,9
2905,7056.45,6928.36666666,6961.35,7013.21666666,7076.63333333,7057.78333333,6903.56666666,6983.75,7009.3,,,943.0,811.0,755.0,789.0,780.0,735.0,807.0,840.0,751.0,,,345.0,1381.0,384.0,9
2910,8778.35,8606.5,8649.33333333,8694.5,8773.11666666,8752.16666666,8632.56666666,8633.21666666,8705.06666666,,,952.0,838.0,782.0,816.0,807.0,761.0,836.0,864.0,778.0,,,360.0,1381.0,344.0,9
2915,10472.41666666,10281.05,10339.7,10369.11666666,10457.7,10459.11666666,10300.38333333,10285.53333333,10404.16666666,,,959.0,862.0,801.0,839.0,826.0,784.0,848.0,883.0,799.0,,,368.0,1381.0,450.0,9
2920,12167.0,11937.31666666,12059.41666666,12068.43333333,12153.03333333,12166.33333333,12037.86666666,11978.45,12103.61666666,,,964.0,876.0,814.0,855.0,840.0,799.0,858.0,898.0,814.0,,,384.0,1381.0,486.0,9
2925,13928.61666666,13690.08333333,13786.9,13746.75,13900.36666666,13913.23333333,13754.96666666,13673.1,13858.15,,,968.0,890.0,826.0,868.0,853.0,813.0,867.0,909.0,827.0,,,398.0,1381.0,616.0,9
2930,15572.66666666,15359.46666666,15374.3,15428.8,15493.8,15472.9,15357.73333333,15362.01666666,15428.36666666,,,963.0,896.0,828.0,879.0,858.0,816.0,872.0,919.0,828.0,,,406.0,1381.0,61.0,9
2935,16776.51666666,16665.88333333,16677.33333333,16704.73333333,16734.21666666,16724.98333333,16665.88333333,16702.51666666,16702.51666666,,,937.0,885.0,817.0,866.0,843.0,801.0,862.0,907.0,816.0,,,375.0,1381.0,33.0,9
2940,17704.78333333,17592.15,17601.66666666,17628.13333333,17666.98333333,17655.6,17592.13333333,17625.76666666,17628.13333333,,,901.0,855.0,792.0,839.0,816.0,775.0,834.0,878.0,790.0,,,344.0,1381.0,52.0,9
2945,17906.88333333,17896.95,17889.5,17863.58333333,17829.81666666,17822.55,17885.65,17875.85,17835.28333333,,,886.0,868.0,806.0,859.0,829.0,790.0,849.0,895.0,804.0,,,340.0,1381.0,42.0,9
2950,17291.23333333,17291.91666666,17278.78333333,17253.13333333,17220.91666666,17219.85,17279.13333333,17283.08333333,17243.36666666,,,845.0,835.0,777.0,829.0,798.0,762.0,819.0,860.0,775.0,,,301.0,1381.0,47.0,9
2955,16671.0,16643.5,16646.03333333,16633.71666666,16602.56666666,16613.61666666,16642.36666666,16641.88333333,16634.53333333,,,804.0,802.0,747.0,799.0,769.0,735.0,785.0,825.0,747.0,,,267.0,1381.0,55.0,9
2960,16012.03333333,16021.38333333,16009.51666666,15983.55,15942.36666666,15950.4,16068.03333333,16007.36666666,15974.71666666,,,761.0,773.0,719.0,769.0,739.0,708.0,751.0,792.0,717.0,,,235.0,1381.0,38.0,9
2965,15273.83333333,15291.0,15274.01666666,15251.21666666,15219.08333333,15224.75,15316.6,15267.16666666,15251.71666666,,,721.0,738.0,686.0,736.0,706.0,678.0,710.0,756.0,687.0,,,199.0,1381.0,47.0,9
2970,14484.26666666,14541.21666666,14506.26666666,14495.03333333,14446.58333333,14458.36666666,14515.15,14549.85,14480.53333333,,,680.0,701.0,651.0,701.0,670.0,645.0,672.0,721.0,651.0,,,163.0,1381.0,47.0,9
2975,13715.7,13784.6,13741.13333333,13742.3,13685.08333333,13672.21666666,13766.75,13816.25,13705.06666666,,,643.0,665.0,616.0,663.0,636.0,608.0,638.0,685.0,615.0,,,128.0,1381.0,48.0,9
2980,12945.0,13058.68333333,12947.9,12972.46666666,12912.86666666,12893.2,12960.08333333,13055.78333333,12933.76666666,,,601.0,627.0,586.0,626.0,601.0,573.0,604.0,648.0,579.0,,,87.0,1381.0,97.0,9
2985,12112.55,12223.95,12140.56666666,12213.85,12095.55,12076.11666666,12160.36666666,12281.8,12098.75,,,561.0,592.0,551.0,588.0,566.0,536.0,570.0,612.0,541.0,,,44.0,1381.0,54.0,9
2990,11394.98333333,11486.51666666,11486.36666666,11460.53333333,11431.66666666,11438.38333333,11489.48333333,11522.85,11457.11666666,,,528.0,560.0,521.0,551.0,534.0,506.0,535.0,575.0,515.0,,,5.0,1381.0,53.0,9
2995,11113.23333333,11112.38333333,11113.38333333,11113.93333333,11118.0,11116.95,11112.6,11111.73333333,11112.43333333,,,514.0,542.0,505.0,534.0,516.0,491.0,516.0,556.0,497.0,,,0.0,1381.0,41.0,9
3000,11114.98333333,11112.31666666,11117.81666666,11117.58333333,11112.81666666,11110.08333333,11113.7,11115.1,11113.56666666,,,515.0,542.0,504.0,531.0,516.0,490.0,514.0,556.0,496.0,,,0.0,1381.0,37.0,9
3005,11107.61666666,11113.58333333,11115.56666666,11112.15,11111.71666666,11112.35,11114.96666666,11109.61666666,11111.93333333,,,510.0,545.0,505.0,529.0,517.0,489.0,515.0,557.0,496.0,,,0.0,1381.0,42.0,9
3010,11113.18333333,11114.46666666,11113.48333333,11115.73333333,11110.4,11111.16666666,11113.98333333,11111.18333333,11111.7,,,512.0,547.0,505.0,529.0,517.0,488.0,516.0,558.0,497.0,,,0.0,1381.0,49.0,9
3015,11113.35,11111.03333333,11109.48333333,11110.8,11110.25,11111.36666666,11111.03333333,11116.05,11113.3,,,513.0,548.0,504.0,528.0,517.0,487.0,513.0,559.0,497.0,,,0.0,1381.0,43.0,9
3020,11111.28333333,11108.26666666,11112.55,11113.76666666,11108.18333333,11111.43333333,11108.33333333,11112.81666666,11113.73333333,,,516.0,547.0,504.0,526.0,518.0,486.0,513.0,559.0,497.0,,,0.0,1381.0,47.0,9
3025,11118.15,11114.8,11113.05,11111.6,11111.21666666,11109.5,11114.7,11117.63333333,11111.3,,,516.0,549.0,503.0,526.0,516.0,485.0,513.0,558.0,497.0,,,0.0,1381.0,28.0,9
3030,11112.73333333,11110.3,11110.96666666,11110.83333333,11112.93333333,11110.93333333,11111.75,11112.41666666,11111.1,,,518.0,548.0,502.0,526.0,515.0,485.0,513.0,558.0,497.0,,,0.0,1381.0,42.0,9
3035,11109.96666666,11116.13333333,11115.96666666,11115.03333333,11117.98333333,11113.33333333,11117.31666666,11111.13333333,11113.73333333,,,516.0,547.0,504.0,528.0,516.0,488.0,513.0,556.0,499.0,,,0.0,1381.0,39.0,9
3040,11115.08333333,11115.33333333,11111.5,11105.4,11118.01666666,11114.21666666,11115.08333333,11098.33333333,11106.55,,,517.0,548.0,502.0,528.0,515.0,487.0,510.0,557.0,499.0,,,0.0,1381.0,37.0,9
3045,11110.23333333,11123.61666666,11120.83333333,11112.8,11115.65,11110.38333333,11123.81666666,11107.11666666,11113.26666666,,,519.0,550.0,500.0,528.0,513.0,488.0,508.0,555.0,500.0,,,0.0,1381.0,60.0,9
3050,11107.53333333,11113.61666666,11109.6,11103.2,11104.25,11112.68333333,11114.53333333,11099.1,11103.7,,,519.0,549.0,500.0,530.0,513.0,490.0,510.0,556.0,497.0,,,0.0,1381.0,46.0,9
3055,11116.05,11108.51666666,11108.61666666,11104.03333333,11104.6,11109.2,11109.25,11100.11666666,11104.18333333,,,522.0,549.0,499.0,531.0,515.0,492.0,510.0,555.0,499.0,,,0.0,1381.0,65.0,9
3060,11107.63333333,11106.26666666,11106.18333333,11110.1,11102.65,11108.9,11106.16666666,11110.01666666,11110.11666666,,,523.0,547.0,498.0,533.0,514.0,492.0,513.0,555.0,500.0,,,0.0,1381.0,37.0,9
3065,11113.11666666,11111.13333333,11112.16666666,11108.96666666,11110.2,11112.43333333,11110.75,11108.31666666,11109.28333333,,,526.0,543.0,498.0,534.0,514.0,492.0,514.0,554.0,500.0,,,0.0,1381.0,41.0,9
3070,11111.68333333,11109.5,11112.8,11111.01666666,11111.83333333,11115.21666666,11109.5,11112.23333333,11111.71666666,,,526.0,541.0,497.0,534.0,513.0,490.0,516.0,554.0,499.0,,,0.0,1381.0,34.0,9
3075,11112.26666666,11110.41666666,11114.51666666,11110.35,11114.86666666,11115.2,11110.86666666,11109.68333333,11109.61666666,,,527.0,540.0,496.0,535.0,511.0,489.0,518.0,554.0,500.0,,,0.0,1381.0,40.0,9
3080,11113.05,11113.05,11115.03333333,11110.3,11112.33333333,11112.8,11113.05,11109.56666666,11110.28333333,,,525.0,540.0,496.0,535.0,510.0,490.0,518.0,554.0,500.0,,,0.0,1381.0,48.0,9
3085,11113.0,11111.76666666,11111.31666666,11111.06666666,11113.03333333,11114.66666666,11111.33333333,11112.68333333,11112.61666666,,,522.0,540.0,497.0,535.0,511.0,490.0,519.0,553.0,499.0,,,0.0,1381.0,48.0,9
3090,11112.28333333,11113.68333333,11111.86666666,11111.48333333,11114.4,11111.83333333,11114.01666666,11110.83333333,11111.23333333,,,521.0,540.0,499.0,534.0,512.0,491.0,519.0,551.0,500.0,,,0.0,1381.0,46.0,9
3095,11114.48333333,11113.51666666,11113.06666666,11112.88333333,11109.5,11115.95,11112.81666666,11117.95,11113.65,,,519.0,540.0,497.0,536.0,512.0,491.0,521.0,552.0,499.0,,,0.0,1381.0,43.0,9
3100,11111.05,11108.73333333,11111.06666666,11118.3,11115.4,11111.05,11108.96666666,11125.93333333,11117.35,,,520.0,540.0,497.0,538.0,511.0,492.0,523.0,552.0,500.0,,,0.0,1381.0,45.0,9
3105,11111.0,11109.28333333,11114.55,11114.7,11113.93333333,11110.73333333,11110.38333333,11116.05,11114.43333333,,,519.0,536.0,497.0,539.0,511.0,491.0,525.0,553.0,500.0,,,0.0,1381.0,41.0,9
3110,11115.68333333,11114.48333333,11111.55,11122.45,11116.5,11112.75,11113.71666666,11125.28333333,11122.03333333,,,520.0,535.0,495.0,538.0,510.0,492.0,522.0,552.0,502.0,,,0.0,1381.0,21.0,9
3115,11106.35,11110.5,11105.76666666,11118.8,11110.61666666,11108.86666666,11110.53333333,11118.2,11118.41666666,,,520.0,535.0,495.0,538.0,510.0,491.0,522.0,552.0,501.0,,,0.0,1381.0,44.0,9
3120,11111.18333333,11112.48333333,11108.26666666,11108.86666666,11111.86666666,11113.51666666,11113.11666666,11110.25,11111.33333333,,,519.0,538.0,494.0,539.0,510.0,492.0,518.0,553.0,501.0,,,0.0,1381.0,52.0,9
3125,11110.35,11106.06666666,11106.46666666,11105.55,11112.35,11113.86666666,11107.18333333,11106.8,11106.18333333,,,520.0,542.0,494.0,539.0,509.0,492.0,515.0,555.0,501.0,,,0.0,1381.0,67.0,9
3130,11111.85,11107.41666666,11110.0,11114.15,11114.85,11111.91666666,11109.31666666,11111.01666666,11113.71666666,,,522.0,543.0,495.0,538.0,509.0,493.0,512.0,556.0,501.0,,,0.0,1381.0,46.0,9
3135,11111.48333333,11112.93333333,11113.45,11114.73333333,11111.133333329999,11110.1,11113.9,11112.81666666,11113.4,,,524.0,548.0,495.0,536.0,512.0,493.0,511.0,556.0,502.0,,,0.0,1381.0,39.0,9
3140,11111.51666666,11113.95,11115.41666666,11112.76666666,11112.1,11114.51666666,11114.283333329999,11111.55,11113.26666666,,,529.0,549.0,495.0,534.0,513.0,491.0,510.0,557.0,502.0,,,0.0,1381.0,32.0,9
3145,11110.033333329999,11110.783333329999,11111.93333333,11110.68333333,11110.48333333,11111.45,11112.0,11110.4,11112.08333333,,,532.0,549.0,494.0,533.0,511.0,489.0,508.0,558.0,503.0,,,0.0,1381.0,36.0,9
3150,11111.26666666,11110.61666666,11115.283333329999,11112.9,11111.56666666,11110.66666666,11110.16666666,11111.45,11113.93333333,,,534.0,547.0,493.0,534.0,509.0,488.0,511.0,559.0,503.0,,,0.0,1381.0,76.0,9
3155,11112.533333329999,11112.36666666,11112.533333329999,11112.25,11114.7,11113.36666666,11111.51666666,11112.93333333,11112.533333329999,,,536.0,546.0,494.0,533.0,509.0,489.0,511.0,562.0,502.0,,,0.0,1381.0,41.0,9
3160,11113.25,11114.05,11111.7,11110.75,11111.18333333,11111.66666666,11113.41666666,11105.7,11111.01666666,,,534.0,545.0,493.0,531.0,509.0,487.0,510.0,562.0,504.0,,,0.0,1381.0,39.0,9
3165,11114.633333329999,11112.58333333,11109.05,11114.283333329999,11109.95,11113.21666666,11111.18333333,11113.58333333,11114.86666666,,,533.0,543.0,492.0,530.0,509.0,487.0,510.0,563.0,504.0,,,0.0,1381.0,33.0,9
3170,11110.9,11112.633333329999,11110.16666666,11112.7,11113.95,11110.2,11113.26666666,11111.2,11113.43333333,,,529.0,544.0,493.0,528.0,509.0,487.0,512.0,563.0,504.0,,,0.0,1381.0,49.0,9
3175,11118.05,11110.81666666,11118.43333333,11113.5,11121.61666666,11117.05,11112.41666666,11107.11666666,11114.86666666,,,526.0,545.0,492.0,529.0,509.0,488.0,514.0,563.0,505.0,,,0.0,1381.0,44.0,9
3180,11113.68333333,11115.61666666,11110.81666666,11112.73333333,11115.95,11111.51666666,11115.4,11111.033333329999,11111.05,,,523.0,545.0,493.0,527.0,511.0,487.0,515.0,563.0,505.0,,,0.0,1381.0,43.0,9
3185,11109.0,11117.11666666,11113.96666666,11114.18333333,11113.08333333,11108.383333329999,11116.46666666,11109.25,11114.16666666,,,522.0,542.0,491.0,528.0,512.0,488.0,515.0,560.0,505.0,,,0.0,1381.0,61.0,9
3190,,,,11111.81666666,,,,,,,,,,,528.0,,,,,,,,,,,1
3195,,,,,,,,,,,,,,,,,,,,,,,,,,0
3220,0.0,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,0.0,-1.0,-1.0,5
3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,0.0,1381.0,247.0,10
3230,668.5166666666,0.0,963.5333333333,937.7833333333,0.0,0.0,952.7833333333,992.6333333333,953.3,883.4333333333,,691.0,1000.0,413.0,396.0,1000.0,1000.0,353.0,365.0,419.0,394.0,,23.0,1381.0,558.0,10
3235,2257.0833333333,921.0166666666,2560.3,2526.5666666666,1060.1333333333,1076.5833333333,2497.0333333332997,2580.7333333333,2532.2333333333,2463.8166666666,,846.0,403.0,674.0,657.0,412.0,335.0,663.0,639.0,702.0,669.0,,156.0,1381.0,304.0,10
3240,3826.4,2512.0666666666,4101.63333333,4067.93333333,2617.2666666666,2626.3166666666,4087.43333333,4122.48333333,4081.8,4008.63333333,,897.0,662.0,745.0,733.0,661.0,574.0,776.0,713.0,773.0,751.0,,185.0,1381.0,436.0,10
3245,5498.25,4047.01666667,5762.05,5706.71666667,4192.08333333,4200.81666667,5680.31666667,5834.85,5706.91666667,5652.75,,923.0,725.0,796.0,793.0,742.0,663.0,831.0,767.0,827.0,810.0,,179.0,1381.0,368.0,10
3250,7192.45,5736.71666667,7435.76666666,7379.3,5844.683333329999,5921.35,7301.3,7466.2,7363.65,7288.03333333,,930.0,777.0,825.0,828.0,800.0,724.0,866.0,796.0,861.0,844.0,,186.0,1381.0,618.0,10
3255,8879.11666666,7330.06666666,9093.35,8991.41666666,7534.483333329999,7593.03333333,8962.55,9103.68333333,8962.93333333,8945.61666666,,934.0,804.0,843.0,848.0,831.0,755.0,888.0,819.0,883.0,867.0,,208.0,1381.0,682.0,10
3260,10479.4,8992.31666666,10661.08333333,10627.96666666,9139.96666666,9240.98333333,10606.48333333,10695.43333333,10587.5,10567.06666666,,927.0,834.0,850.0,860.0,848.0,775.0,904.0,828.0,900.0,882.0,,238.0,1381.0,599.0,10
3265,12113.58333333,10611.383333329999,12324.25,12293.016666659998,10763.23333333,10796.66666666,12271.43333333,12371.81666666,12234.783333329999,12218.55,,920.0,851.0,861.0,871.0,858.0,783.0,916.0,839.0,912.0,892.0,,252.0,1381.0,713.0,10
3270,13676.8,12261.7,13776.383333329999,13761.1,12423.216666659999,12473.35,13771.58333333,13794.5,13767.05,13739.616666659998,,917.0,866.0,855.0,868.0,869.0,793.0,916.0,834.0,913.0,889.0,,252.0,1381.0,27.0,10
