,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1701875700000,6246.866666670001,5503.5,5531.96666667,6417.08333333,,,,
1701875705000,7228.683333329999,6497.433333329999,6530.733333329999,7255.483333329999,,,,
1701875710000,8036.91666666,7347.35,7385.433333329999,8302.56666666,,,,
1701875715000,8911.08333333,8403.4,8463.16666666,8811.83333333,,,,
1701875720000,9528.33333333,9001.033333329999,8965.9,9425.86666666,,,,
1701875725000,9870.43333333,9543.06666666,9593.7,9916.18333333,,,,
1701875730000,10672.46666666,10016.9,9972.95,10732.48333333,,,,
1701875735000,11004.43333333,10745.45,10907.11666666,10923.65,,,,
1701875740000,11374.46666666,11061.16666666,11288.25,11227.133333329999,,,,
1701875745000,11153.58333333,11357.41666666,11424.033333329999,11352.46666666,,,,
1701875750000,11561.33333333,11340.83333333,11549.25,11630.466666659999,,,,
1701875755000,11486.06666666,11658.66666666,11860.766666659998,11522.0,,,,
1701875760000,11341.15,11529.516666659998,11604.68333333,11495.533333329999,,,,
1701875765000,11598.883333329999,11635.91666666,11697.1,11652.9,,,,
1701875770000,12001.65,11797.533333329999,11865.93333333,11799.633333329999,,,,
1701875775000,11836.616666659998,11947.1,12008.08333333,11913.466666659999,,,,
1701875780000,11577.366666659998,11965.783333329999,12138.33333333,11869.35,,,,
1701875785000,12147.466666659999,12013.016666659998,12076.06666666,12010.283333329999,,,,
1701875790000,11674.533333329999,12177.23333333,12340.48333333,11896.95,,,,
1701875795000,12092.73333333,12033.266666659998,11962.31666666,12146.56666666,,,,
1701875800000,12335.9,12297.966666659999,12341.3,12471.633333329999,,,,
1701875805000,12431.83333333,12641.41666666,12672.06666666,12448.883333329999,,,,
1701875810000,12502.6,12884.866666659998,12805.966666659999,12559.8,,,,
1701875815000,12634.55,12698.266666659998,12787.41666666,12725.31666666,,,,
1701875820000,12927.56666666,12902.866666659998,12924.0,12748.533333329999,,,,
1701875825000,12472.65,12916.75,12970.66666666,12528.66666666,,,,
1701875830000,12897.81666666,12688.766666659998,12749.58333333,12991.266666659998,,,,
1701875835000,12808.91666666,13137.56666666,13219.516666659998,12852.58333333,,,,
1701875840000,12766.366666659998,13052.383333329999,13095.7,12833.56666666,,,,
1701875845000,12806.58333333,12990.033333329999,13058.33333333,12868.283333329999,,,,
1701875850000,12750.31666666,13022.06666666,13092.783333329999,12876.33333333,,,,
1701875855000,12807.41666666,13041.6,13267.08333333,12879.8,,,,
1701875860000,12776.033333329999,13027.516666659998,13100.283333329999,12716.2,,,,
1701875865000,12767.883333329999,12925.48333333,12959.23333333,12967.283333329999,,,,
1701875870000,12863.033333329999,12986.48333333,13056.81666666,12925.05,,,,
1701875875000,12828.466666659999,13097.98333333,13163.466666659999,12951.9,,,,
1701875880000,12753.216666659999,13113.616666659998,13213.66666666,12830.15,,,,
1701875885000,13179.516666659998,12967.283333329999,13050.283333329999,13252.1,,,,
1701875890000,12490.7,13403.283333329999,13462.66666666,12562.55,,,,
1701875895000,12904.91666666,12943.05,12983.16666666,12978.716666659999,,,,
1701875900000,12996.95,13103.516666659998,13175.43333333,12819.633333329999,,,,
1701875905000,12913.16666666,12967.16666666,13053.0,12955.533333329999,,,,
1701875910000,12883.866666659998,13116.85,13186.05,12724.866666659998,,,,
1701875915000,12893.68333333,13098.48333333,12947.533333329999,12950.55,,,,
