,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1708044985000,1804.65,2418.0333333333,2224.3666666666,1838.7833333333,1854.9333333333,1702.8,2500.1333333333,1812.2666666666,2219.8333333333,2393.5833333333,2231.3833333333,
1708044990000,2405.0333333333,3105.05,2852.1166666666,2425.25,2446.2333333333,2246.35,3211.5666666666,2392.4,2853.4166666666,3067.3,2858.5166666666,
1708044995000,3053.6166666666,3773.3,3520.46666667,3112.0333333333,3144.9166666666,2883.7333333333,3928.4,3072.3333333333,3411.98333333,3781.45,3466.8,
1708045000000,3525.7,4463.16666667,4145.85,3747.8,3761.48333333,3490.01666667,4629.71666667,3675.08333333,4076.61666667,4458.65,4101.63333333,
1708045005000,4181.93333333,5253.03333333,4870.38333333,4455.16666667,4495.86666667,4132.43333333,5454.76666667,4392.33333333,4746.01666667,5241.51666667,4834.21666667,
1708045010000,5017.4,6148.06666667,5663.81666667,5224.16666667,5239.05,4876.18333333,6375.05,5121.55,5576.65,6086.41666667,5662.61666667,
1708045015000,6089.01666667,6728.76666666,6185.0,6127.86666667,6144.06666667,5709.55,6974.7,5996.36666667,6182.4,6648.45,6197.25,
1708045020000,6672.48333333,7243.1,6852.45,6755.61666666,6819.91666666,6248.18333333,7500.81666666,6661.88333333,6656.73333333,7162.03333333,6678.41666666,
1708045025000,7223.5,7768.36666666,7194.11666666,7274.36666666,7344.85,6736.86666666,8064.5,7174.08333333,7158.21666666,7733.71666666,7163.98333333,
1708045030000,7477.95,8452.96666666,7833.6,7815.35,7898.56666666,7234.13333333,8767.65,7717.7,7683.65,8409.95,7785.4,
1708045035000,8456.18333333,8626.0,7785.36666666,8450.1,8467.8,7848.95,8939.3,8275.36666666,7934.33333333,8364.1,7812.06666666,
1708045040000,8570.53333333,8862.05,8158.91666666,8672.1,8745.9,8025.58333333,9175.56666666,8549.93333333,8139.7,8766.33333333,8169.25,
1708045045000,8552.8,8976.4,8264.36666666,8896.91666666,8977.9,8238.4,9295.35,8771.95,8244.83333333,8876.75,8271.08333333,
1708045050000,8655.18333333,9170.96666666,8522.2,9013.18333333,9095.48333333,8346.05,9528.9,8884.28333333,8326.05,9157.23333333,8447.33333333,
1708045055000,9100.95,9230.68333333,8443.53333333,9154.01666666,9184.96666666,8510.63333333,9535.76666666,8972.45,8440.5,9070.98333333,8503.93333333,
1708045060000,9173.06666666,9687.0,8946.98333333,9239.95,9311.9,8576.38333333,10036.96666666,9097.71666666,8831.48333333,9609.6,8933.56666666,
1708045065000,9765.86666666,9575.75,8789.45,9699.4,9748.55,9014.33333333,9904.56666666,9521.11666666,8880.6,9433.0,8833.01666666,
1708045070000,9700.8,9572.26666666,8805.41666666,9671.9,9777.1,8914.78333333,9895.6,9564.6,8859.85,9460.08333333,8825.45,
1708045075000,9252.3,10138.48333333,9333.51666666,9651.53333333,9776.05,8902.01666666,10485.35,9559.63333333,9239.96666666,10016.46666666,9336.86666666,
1708045080000,10039.9,10130.56666666,9351.33333333,10133.66666666,10188.35,9424.18333333,10585.16666666,9957.66666666,9307.23333333,10241.65,9486.06666666,
1708045085000,10015.3,10404.51666666,9571.78333333,10176.81666666,10261.9,9510.36666666,10746.91666666,10026.78333333,9435.08333333,10290.85,9547.03333333,
1708045090000,10487.35,10051.36666666,9186.93333333,10363.41666666,10384.35,9639.51666666,10386.71666666,10148.15,9344.45,9883.18333333,9281.65,
1708045095000,9979.9,10387.85,9602.78333333,10149.76666666,10308.78333333,9363.21666666,10759.53333333,10074.1,9440.26666666,10319.05,9547.46666666,
1708045100000,10149.6,10426.38333333,9591.76666666,10349.81666666,10396.43333333,9622.56666666,10788.56666666,10157.33333333,9572.0,10306.51666666,9602.88333333,
1708045105000,10565.58333333,10359.58333333,9724.51666666,10465.71666666,10552.78333333,9689.6,10722.86666666,10311.63333333,9517.5,10242.95,9549.73333333,
1708045110000,10490.25,10520.0,9668.78333333,10395.66666666,10487.3,9625.66666666,10875.75,10258.31666666,9664.38333333,10380.61666666,9685.51666666,
1708045115000,10314.4,10720.88333333,9870.86666666,10552.58333333,10652.6,9773.21666666,11086.06666666,10406.25,9923.65,10604.55,9888.7,
1708045120000,10809.06666666,10391.18333333,9503.01666666,10815.63333333,10944.5,9977.93333333,10732.16666666,10699.33333333,9634.26666666,10205.26666666,9587.41666666,
1708045125000,10406.96666666,10777.8,9957.7,10476.18333333,10614.68333333,9659.05,11159.73333333,10369.58333333,9846.98333333,10705.66666666,9904.95,
1708045130000,10427.81666666,10978.46666666,10107.18333333,10761.71666666,10871.6,9972.25,11364.06666666,10609.21666666,10080.4,10852.31666666,10118.55,
1708045135000,11112.4,10588.41666666,9750.81666666,11019.01666666,11117.76666666,10203.43333333,10967.03333333,10863.2,9801.2,10486.38333333,9769.83333333,
1708045140000,10269.65,11025.85,9934.55,10679.43333333,10807.66666666,9846.63333333,11308.4,10560.0,10119.55,10680.53333333,10011.38333333,
1708045145000,10922.48333333,10578.95,9904.28333333,11057.06666666,11160.16666666,10150.65,10961.83333333,10907.01666666,9829.56666666,10630.6,9980.43333333,
1708045150000,10537.75,11117.88333333,10289.58333333,10694.25,10860.03333333,10051.43333333,11532.5,10613.05,10095.68333333,11053.06666666,10233.91666666,
1708045155000,10997.71666666,10857.28333333,9949.81666666,11074.11666666,11138.81666666,10321.1,11234.01666666,10877.5,10071.73333333,10689.83333333,10035.73333333,
1708045160000,10907.51666666,10917.65,10089.61666666,10976.46666666,11124.18333333,10134.91666666,11302.45,10879.5,9919.61666666,10837.1,10044.61666666,
1708045165000,10669.46666666,11078.83333333,10040.8,10875.8,10945.3,10123.23333333,11468.23333333,10693.3,10121.1,11000.93333333,10191.81666666,
1708045170000,10835.01666666,10703.98333333,9954.13333333,11081.4,11162.15,10282.75,11044.61666666,10897.28333333,9919.16666666,10515.16666666,9878.4,
1708045175000,10708.68333333,10933.88333333,10096.45,10800.43333333,10931.78333333,9963.93333333,11321.4,10698.63333333,9940.65,10857.78333333,10050.81666666,
1708045180000,10698.63333333,10873.66666666,10023.85,10895.4,10963.86666666,10135.38333333,11255.28333333,10707.55,9978.76666666,10757.71666666,10016.31666666,
1708045185000,10497.4,10920.11666666,10003.13333333,10913.66666666,11005.8,10110.26666666,11293.13333333,10760.9,10076.58333333,10744.43333333,10089.86666666,
1708045190000,11047.78333333,10664.05,9812.48333333,11001.91666666,11106.95,10183.63333333,11035.88333333,10849.78333333,9792.81666666,10550.88333333,9826.4,
1708045195000,10341.1,10929.35,10080.01666666,10702.65,10799.58333333,9911.31666666,11337.43333333,10554.0,9923.16666666,10834.26666666,10053.5,
1708045200000,11048.53333333,10525.31666666,9687.91666666,10873.85,10939.1,10142.01666666,10879.03333333,10689.71666666,9664.55,10397.51666666,9692.21666666,
1708045205000,,,,10562.31666666,,9774.86666666,,10415.4,,,,
1708045520000,,,,,8177.53333333,,8343.5,,7088.03333333,,,7236.08333333
1708045525000,7827.6,7999.53333333,7106.68333333,8061.31666666,8244.1,7235.11666666,8329.93333333,8109.73333333,7083.01666666,8044.95,7891.9166666599995,7227.6
1708045530000,7996.08333333,8271.633333329999,7078.88333333,8058.33333333,8381.86666666,7223.33333333,8600.4,8145.81666666,7316.21666666,8071.63333333,7885.46666666,7460.5
1708045535000,8158.11666666,8197.26666666,7277.61666666,8331.96666666,8089.26666666,7471.25,8538.18333333,8356.46666666,7124.45,8287.95,8153.01666666,7403.46666666
1708045540000,8086.6666666599995,7953.96666666,7292.13333333,8230.633333329999,7997.76666666,7257.15,8487.16666666,8079.31666666,7047.05,8008.93333333,8072.5,7198.3
1708045545000,8018.45,7729.48333333,7123.73333333,8005.08333333,7846.85,7180.1666666599995,8133.85,8022.76666666,6867.61666666,7946.21666666,7830.26666666,7017.08333333
1708045550000,7519.43333333,7806.21666666,6972.05,7811.28333333,8013.23333333,6979.38333333,8085.65,7732.6666666599995,7007.78333333,7660.08333333,7617.26666666,7143.46666666
1708045555000,7617.78333333,8104.11666666,6921.9166666599995,7785.2,8230.26666666,7143.45,8502.41666666,8000.43333333,7216.76666666,7934.68333333,7617.08333333,7364.08333333
1708045560000,8106.81666666,7886.83333333,7230.0,8190.35,8018.9,7320.13333333,8289.23333333,8177.9,7008.75,8117.33333333,8012.08333333,7149.48333333
1708045565000,7791.7,8043.63333333,7085.21666666,7955.11666666,8273.6,7121.23333333,8354.31666666,7936.05,7096.83333333,7872.58333333,7777.43333333,7239.11666666
1708045570000,8033.4166666599995,8243.76666666,7094.71666666,8085.96666666,8357.6,7261.53333333,8606.43333333,8182.8,7305.86666666,8120.53333333,7919.75,7444.56666666
1708045575000,8135.23333333,7924.73333333,7310.11666666,8289.68333333,7986.63333333,7448.45,8284.58333333,8330.1,6926.21666666,8256.43333333,8124.46666666,7063.36666666
1708045580000,7971.5,7987.01666666,7076.13333333,8043.4166666599995,8048.8,7083.65,8293.6,7933.35,7043.26666666,7864.98333333,7874.38333333,7180.9166666599995
1708045585000,7953.43333333,7902.48333333,7029.58333333,8020.13333333,7870.8,7213.01666666,8270.31666666,8048.26666666,7004.78333333,7976.75,7856.51666666,7145.68333333
1708045590000,7697.83333333,7661.45,7077.1,7956.3,7761.35,7136.1666666599995,8026.23333333,7909.18333333,6796.15,7848.46666666,7785.8,6936.61666666
1708045595000,7566.2,7918.1,6900.88333333,7708.61666666,8061.2,6921.35,8094.43333333,7725.0,7036.35,7661.25,7543.5,7148.61666666
1708045600000,7623.83333333,7968.4166666599995,7025.68333333,7941.81666666,8176.4166666599995,7171.68333333,8334.65,8028.96666666,7067.48333333,7965.05,7822.38333333,7202.01666666
1708045605000,7936.1,8043.4166666599995,7096.45,8022.06666666,8094.98333333,7199.35,8391.9,8103.75,7129.86666666,8045.83333333,7854.63333333,7266.15
1708045610000,8005.63333333,7960.46666666,7154.35,8092.46666666,7976.7,7264.5,8386.11666666,8160.55,6967.53333333,8103.03333333,7930.58333333,7110.03333333
1708045615000,7969.48333333,7949.6,7150.25,8088.96666666,8103.36666666,7096.93333333,8267.85,7909.21666666,7016.83333333,7839.85,7916.6666666599995,7157.51666666
1708045620000,7944.3,7699.1666666599995,7041.9,7991.78333333,7774.93333333,7180.68333333,8033.15,8058.63333333,6819.46666666,7991.35,7823.43333333,6956.46666666
1708045625000,7368.1666666599995,7663.05,6821.68333333,7751.6666666599995,7646.48333333,6955.5,8050.68333333,7791.05,6819.13333333,7717.13333333,7587.03333333,6961.35
1708045630000,7470.61666666,7696.73333333,6881.71666666,7737.28333333,8013.11666666,6930.1666666599995,8033.0,7672.55,6823.68333333,7603.06666666,7559.31666666,6955.38333333
1708045635000,7592.36666666,8194.21666666,6867.6,7752.5,8307.383333329999,7026.61666666,8570.23333333,7765.45,7249.4,7764.23333333,7589.78333333,7393.43333333
1708045640000,8082.45,8138.21666666,7307.4166666599995,8228.35,8362.71666666,7400.01666666,8505.28333333,8252.01666666,7233.13333333,8184.1666666599995,8054.18333333,7364.73333333
1708045645000,8135.95,8392.18333333,7269.2,8217.03333333,8504.9,7354.75,8758.68333333,8276.56666666,7434.5,8218.16666666,8034.75,7585.76666666
1708045650000,8282.4,8318.56666666,7411.1,8451.16666666,8428.31666666,7582.4166666599995,8683.25,8472.73333333,7366.88333333,8403.31666666,8269.51666666,7515.53333333
1708045655000,8191.15,8135.01666666,7401.51666666,8375.96666666,8387.85,7515.11666666,8667.51666666,8393.5,7192.46666666,8330.16666666,8194.56666666,7367.68333333
1708045660000,8207.01666666,8318.58333333,7257.56666666,8232.7,8443.23333333,7321.58333333,8638.98333333,8167.0,7360.96666666,8102.46666666,8002.23333333,7496.06666666
1708045665000,8240.9,8502.61666666,7367.8,8377.133333329999,8586.08333333,7515.83333333,8822.51666666,8395.06666666,7524.56666666,8330.65,8196.08333333,7659.81666666
1708045670000,8369.61666666,8520.31666666,7485.33333333,8550.61666666,8679.6,7680.46666666,8856.0,8605.1,7539.71666666,8525.95,8378.95,7676.83333333
1708045675000,8462.43333333,8426.25,7485.1,8578.45,8412.58333333,7700.36666666,8840.53333333,8661.23333333,7475.86666666,8593.95,8394.6,7627.83333333
1708045680000,8214.06666666,8569.41666666,7578.86666666,8497.93333333,8610.91666666,7611.31666666,8947.08333333,8441.98333333,7605.63333333,8365.16666666,8311.36666666,7746.61666666
1708045685000,8603.55,8487.633333329999,7615.96666666,8637.86666666,8601.43333333,7743.53333333,8850.883333329999,8587.18333333,7524.68333333,8524.48333333,8442.4,7672.35
1708045690000,8372.31666666,8599.3,7559.68333333,8547.7,8501.41666666,7662.4,8727.05,8563.46666666,7609.88333333,8496.56666666,8368.61666666,7754.63333333
1708045695000,8255.4,8477.883333329999,7610.03333333,8653.9,8622.28333333,7692.26666666,8843.21666666,8682.26666666,7522.45,8555.23333333,8465.18333333,7667.5
1708045700000,8403.133333329999,8415.26666666,7503.81666666,8568.06666666,8438.65,7658.65,8825.21666666,8580.76666666,7464.71666666,8509.1,8377.8,7633.4
1708045705000,8214.8,8300.0,7560.4,8472.8,8406.26666666,7598.83333333,8649.81666666,8412.95,7350.5,8347.06666666,8286.46666666,7493.81666666
1708045710000,8195.75,8311.61666666,7410.48333333,8355.58333333,8425.883333329999,7488.11666666,8677.75,8376.3,7369.21666666,8293.3,8167.48333333,7517.73333333
1708045715000,8216.83333333,8304.8,7402.93333333,8368.15,8233.86666666,7504.96666666,8671.4,8397.9,7359.48333333,8324.4,8189.95,7496.4166666599995
1708045720000,8206.03333333,8095.31666666,7394.73333333,8375.93333333,8314.25,7513.1666666599995,8497.8,8396.08333333,7185.45,8325.03333333,8179.21666666,7329.98333333
1708045725000,7888.83333333,8126.6,7247.7,8160.4,8203.96666666,7309.96666666,8501.6,8217.18333333,7200.45,8089.81666666,7984.61666666,7354.76666666
1708045730000,7997.83333333,8162.88333333,7270.21666666,8197.71666666,8165.5,7340.15,8515.23333333,8140.26666666,,8081.31666666,8005.93333333,7374.08333333
