,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1706108880000,1000.0,550.0,595.0,578.0,549.0,596.0,,
1706108885000,1000.0,559.0,601.0,587.0,553.0,601.0,,
1706108890000,1000.0,553.0,594.0,590.0,555.0,601.0,,
1706108895000,1000.0,563.0,601.0,596.0,567.0,608.0,,
1706108900000,1000.0,556.0,599.0,584.0,565.0,609.0,,
1706108905000,1000.0,558.0,599.0,587.0,569.0,614.0,,
1706108910000,1000.0,565.0,588.0,600.0,577.0,616.0,,
1706108915000,1000.0,555.0,582.0,589.0,569.0,604.0,,
1706108920000,1000.0,551.0,576.0,590.0,567.0,600.0,,
1706108925000,1000.0,546.0,576.0,588.0,559.0,596.0,,
1706108930000,1000.0,555.0,593.0,601.0,570.0,614.0,,
1706108935000,1000.0,545.0,595.0,599.0,564.0,622.0,,
1706108940000,1000.0,545.0,592.0,596.0,560.0,629.0,,
1706108945000,1000.0,542.0,588.0,592.0,571.0,639.0,,
1706108950000,1000.0,541.0,594.0,583.0,576.0,627.0,,
1706108955000,1000.0,544.0,598.0,590.0,589.0,631.0,,
1706108960000,1000.0,543.0,597.0,593.0,587.0,623.0,,
1706108965000,1000.0,551.0,607.0,595.0,591.0,618.0,,
1706108970000,1000.0,536.0,600.0,579.0,574.0,599.0,,
1706108975000,1000.0,553.0,614.0,595.0,586.0,615.0,,
1706108980000,1000.0,557.0,612.0,588.0,585.0,612.0,,
1706108985000,1000.0,559.0,609.0,593.0,593.0,622.0,,
1706108990000,1000.0,553.0,604.0,580.0,591.0,610.0,,
1706108995000,1000.0,566.0,606.0,589.0,599.0,613.0,,
1706109000000,,,,,,,,
1706109050000,,,1000.0,1000.0,1000.0,,1000.0,
1706109055000,939.0,739.0,613.0,739.0,698.0,718.0,628.0,
1706109060000,861.0,621.0,631.0,658.0,641.0,689.0,683.0,
1706109065000,908.0,546.0,495.0,523.0,523.0,510.0,517.0,
1706109070000,931.0,492.0,460.0,470.0,477.0,457.0,460.0,
1706109075000,945.0,489.0,467.0,470.0,478.0,455.0,458.0,
1706109080000,954.0,476.0,472.0,476.0,493.0,454.0,466.0,
1706109085000,961.0,480.0,477.0,483.0,496.0,460.0,469.0,
1706109090000,966.0,494.0,489.0,493.0,493.0,468.0,470.0,
1706109095000,970.0,494.0,493.0,510.0,501.0,471.0,478.0,
1706109100000,973.0,492.0,494.0,513.0,501.0,470.0,479.0,
1706109105000,975.0,492.0,495.0,514.0,501.0,468.0,477.0,
1706109110000,977.0,490.0,492.0,521.0,497.0,465.0,472.0,
1706109115000,982.0,462.0,484.0,502.0,482.0,442.0,459.0,
1706109120000,1000.0,465.0,479.0,502.0,476.0,432.0,442.0,
1706109125000,1000.0,476.0,504.0,527.0,497.0,454.0,465.0,
1706109130000,1000.0,500.0,523.0,574.0,522.0,475.0,487.0,
1706109135000,1000.0,507.0,528.0,588.0,525.0,481.0,487.0,
1706109140000,1000.0,527.0,536.0,598.0,528.0,494.0,490.0,
1706109145000,1000.0,534.0,538.0,621.0,531.0,492.0,487.0,
1706109150000,1000.0,536.0,540.0,633.0,548.0,490.0,495.0,
1706109155000,1000.0,536.0,539.0,622.0,543.0,487.0,493.0,
1706109160000,1000.0,554.0,550.0,632.0,554.0,496.0,502.0,
1706109165000,1000.0,559.0,548.0,640.0,553.0,505.0,505.0,
1706109170000,1000.0,570.0,558.0,661.0,565.0,515.0,516.0,
1706109175000,1000.0,601.0,569.0,675.0,573.0,526.0,526.0,
1706109180000,1000.0,615.0,579.0,688.0,582.0,530.0,526.0,
1706109185000,1000.0,618.0,580.0,692.0,579.0,536.0,525.0,
1706109190000,1000.0,610.0,581.0,668.0,568.0,530.0,520.0,
1706109195000,1000.0,624.0,580.0,662.0,568.0,533.0,525.0,
1706109200000,1000.0,620.0,585.0,663.0,568.0,539.0,534.0,
1706109205000,1000.0,612.0,582.0,638.0,561.0,545.0,536.0,
1706109210000,1000.0,607.0,578.0,635.0,550.0,549.0,534.0,
1706109215000,1000.0,619.0,588.0,650.0,553.0,566.0,538.0,
1706109220000,1000.0,611.0,579.0,646.0,544.0,563.0,531.0,
1706109225000,1000.0,614.0,592.0,647.0,553.0,566.0,541.0,
1706109230000,1000.0,617.0,589.0,627.0,545.0,564.0,538.0,
1706109235000,1000.0,603.0,580.0,628.0,542.0,564.0,533.0,
1706109240000,1000.0,590.0,570.0,617.0,535.0,559.0,532.0,
1706109245000,1000.0,576.0,568.0,601.0,532.0,549.0,532.0,
1706109250000,1000.0,583.0,566.0,605.0,540.0,553.0,533.0,
1706109255000,1000.0,561.0,561.0,607.0,544.0,547.0,532.0,
1706109260000,1000.0,566.0,561.0,611.0,541.0,548.0,530.0,
1706109265000,1000.0,583.0,571.0,621.0,544.0,543.0,528.0,
1706109270000,1000.0,578.0,577.0,616.0,545.0,539.0,526.0,
1706109275000,1000.0,574.0,576.0,614.0,546.0,528.0,524.0,
1706109280000,1000.0,564.0,578.0,615.0,539.0,520.0,516.0,
1706109285000,1000.0,564.0,573.0,615.0,538.0,516.0,509.0,
1706109290000,1000.0,559.0,580.0,620.0,545.0,513.0,509.0,
1706109295000,1000.0,576.0,584.0,626.0,559.0,515.0,517.0,
1706109300000,1000.0,571.0,579.0,627.0,558.0,515.0,514.0,
1706109305000,1000.0,592.0,579.0,648.0,565.0,530.0,525.0,
1706109310000,1000.0,594.0,579.0,652.0,560.0,530.0,532.0,
1706109315000,1000.0,596.0,576.0,639.0,554.0,525.0,525.0,
1706109320000,1000.0,599.0,573.0,641.0,556.0,519.0,520.0,
1706109325000,989.0,574.0,,,,,,
1706109330000,,,,,,,,
1706109375000,870.0,1000.0,1000.0,1000.0,1000.0,1000.0,747.0,1000.0
1706109380000,700.0,690.0,846.0,700.0,877.0,657.0,491.0,641.0
1706109385000,501.0,436.0,608.0,411.0,520.0,391.0,348.0,416.0
1706109390000,508.0,306.0,430.0,288.0,363.0,277.0,310.0,292.0
1706109395000,607.0,276.0,377.0,284.0,327.0,266.0,307.0,279.0
1706109400000,672.0,285.0,378.0,295.0,345.0,287.0,323.0,270.0
1706109405000,679.0,314.0,385.0,325.0,348.0,309.0,303.0,301.0
1706109410000,719.0,294.0,360.0,351.0,331.0,289.0,324.0,292.0
1706109415000,748.0,319.0,386.0,382.0,370.0,310.0,340.0,322.0
1706109420000,758.0,332.0,394.0,392.0,387.0,325.0,362.0,335.0
1706109425000,780.0,352.0,412.0,410.0,408.0,347.0,371.0,353.0
1706109430000,788.0,362.0,416.0,418.0,418.0,358.0,376.0,363.0
1706109435000,776.0,372.0,419.0,428.0,425.0,367.0,347.0,373.0
1706109440000,788.0,349.0,386.0,404.0,389.0,345.0,363.0,351.0
1706109445000,843.0,370.0,394.0,432.0,413.0,376.0,390.0,372.0
1706109450000,843.0,399.0,427.0,466.0,450.0,410.0,421.0,409.0
1706109455000,861.0,431.0,452.0,489.0,478.0,439.0,439.0,435.0
1706109460000,861.0,448.0,471.0,505.0,498.0,455.0,448.0,462.0
1706109465000,836.0,451.0,476.0,507.0,514.0,465.0,472.0,466.0
1706109470000,832.0,472.0,495.0,500.0,531.0,488.0,473.0,480.0
1706109475000,828.0,471.0,490.0,498.0,521.0,493.0,473.0,476.0
1706109480000,809.0,478.0,492.0,493.0,522.0,496.0,461.0,474.0
1706109485000,801.0,466.0,474.0,485.0,507.0,483.0,458.0,463.0
1706109490000,790.0,461.0,471.0,486.0,508.0,484.0,455.0,464.0
1706109495000,776.0,456.0,468.0,485.0,504.0,481.0,458.0,454.0
1706109500000,763.0,452.0,463.0,487.0,502.0,480.0,456.0,456.0
1706109505000,777.0,447.0,456.0,481.0,500.0,471.0,455.0,449.0
1706109510000,761.0,444.0,449.0,477.0,495.0,467.0,441.0,443.0
1706109515000,735.0,431.0,440.0,472.0,489.0,455.0,447.0,434.0
1706109520000,718.0,425.0,428.0,462.0,472.0,453.0,438.0,421.0
1706109525000,713.0,416.0,425.0,459.0,471.0,447.0,438.0,415.0
1706109530000,694.0,415.0,424.0,459.0,479.0,448.0,435.0,412.0
1706109535000,694.0,417.0,421.0,458.0,488.0,443.0,440.0,411.0
1706109540000,701.0,420.0,426.0,473.0,501.0,447.0,441.0,420.0
1706109545000,705.0,424.0,432.0,473.0,508.0,453.0,443.0,425.0
1706109550000,679.0,427.0,436.0,470.0,503.0,447.0,447.0,420.0
1706109555000,680.0,428.0,441.0,464.0,510.0,452.0,456.0,424.0
1706109560000,685.0,441.0,448.0,472.0,523.0,462.0,455.0,439.0
1706109565000,671.0,442.0,449.0,486.0,522.0,460.0,462.0,443.0
1706109570000,677.0,451.0,456.0,494.0,530.0,472.0,468.0,450.0
1706109575000,695.0,454.0,457.0,495.0,534.0,471.0,459.0,448.0
1706109580000,702.0,455.0,460.0,503.0,541.0,467.0,461.0,456.0
1706109585000,710.0,458.0,462.0,509.0,538.0,472.0,460.0,459.0
1706109590000,725.0,461.0,462.0,516.0,539.0,470.0,458.0,463.0
1706109595000,723.0,452.0,459.0,510.0,528.0,467.0,458.0,459.0
1706109600000,703.0,448.0,458.0,502.0,519.0,465.0,467.0,457.0
1706109605000,691.0,462.0,464.0,506.0,523.0,470.0,462.0,463.0
1706109610000,698.0,457.0,459.0,506.0,522.0,472.0,470.0,463.0
1706109615000,700.0,462.0,462.0,513.0,524.0,472.0,465.0,466.0
1706109620000,713.0,455.0,469.0,513.0,525.0,480.0,475.0,462.0
1706109625000,714.0,462.0,479.0,514.0,539.0,496.0,469.0,471.0
1706109630000,709.0,457.0,472.0,507.0,535.0,481.0,470.0,464.0
1706109635000,703.0,460.0,483.0,515.0,541.0,486.0,474.0,474.0
1706109640000,695.0,458.0,485.0,513.0,549.0,482.0,472.0,469.0
1706109645000,,455.0,,504.0,545.0,473.0,,461.0
